sat ,(   (define-fun G () String     "c")   (define-fun I () String     "cdfA")   (define-fun B () String     "Adcbbfcfcb")   (define-fun F () String     "cdfedbcfgafbc") ) 
sat ,(   (define-fun A () String     "")   (define-fun B () String     "")   (define-fun D () String     "") ) 
sat ,(   (define-fun G () String     "ddcaccbccaacaadbccababbacc")   (define-fun C () String     "cadcacdabddadbd") ) 
sat ,(   (define-fun G () String     "cfbeddecfcgegddagccbbbeebcdegadcddbcbcfbadeeadafc")   (define-fun B () String     "accfafcdgdefffacfecdfedbagacfgefgea")   (define-fun K () String     "cddcf") ) 
sat ,(   (define-fun A () String     "bbbdcfeaeadabfaaeeadddde") ) 
sat ,(   (define-fun G () String     "gfibgidfchjgbjhgafiagegfcije")   (define-fun J () String     "")   (define-fun E () String     "")   (define-fun H () String     "i") ) 
sat ,(   (define-fun F () String     "b")   (define-fun E () String     "bababcaaddbdabacadabbabaaabdabcda") ) 
sat ,(   (define-fun D () String     "")   (define-fun E () String     "bddcaddgfgadacdgfgbdbccffcecbaefcfegebadbfagecfbdbfa") ) 
sat ,(   (define-fun C () String     "dgbgcbi")   (define-fun A () String     "cbicchihaddbfficdbdhdbibifceaceifbifadcfeacdfhefh") ) 
sat ,(   (define-fun B () String     "chbfad")   (define-fun C () String     "abgdecd")   (define-fun E () String     "") ) 
sat ,(   (define-fun F () String     "")   (define-fun H () String     "baeaabbecabcb")   (define-fun I () String     "") ) 
sat ,(   (define-fun G () String     "")   (define-fun E () String     "") ) 
sat ,(   (define-fun M () String     "")   (define-fun E () String     "") ) 
sat ,(   (define-fun A () String     "")   (define-fun E () String     "")   (define-fun D () String     "beecfabcfbcbefcceeaadbadcfacd")   (define-fun G () String     "") ) 
sat ,(   (define-fun A () String     "feeb") ) 
sat ,(   (define-fun B () String     "bgieagfdcahedjjjdcjgfaihdfcbgffbafedhbebghehgfehibbjdejbdafiidcbbecB")   (define-fun C () String     "iahceaggigheiebjecf")   (define-fun D () String     "Bjgfaihdfcbgff") ) 
sat ,(   (define-fun O () String     "bbdbcdddbbdbdabacc")   (define-fun E () String     "cabbcaccdaddbbac")   (define-fun N () String     "") ) 
sat ,(   (define-fun L () String     "adST\u{9a}\u{98}\u{a3}\u{a1}\u{a2}\u{9b}\u{9e}\u{9f}\u{99}\u{a4}\u{a0}\u{9c}\u{9d}diecfaiifeeafffgafbhgdccdhfffdeffiebhieiefhVWX")   (define-fun E () String     "\u{af}\u{b0}\u{b1}\u{b2}\u{b3}\u{b4}hhbehehbbgeghiggcdfbgadbgcdfcfdhhcfhfdcfcifefhggifh")   (define-fun K () String     "ST\u{9a}\u{98}\u{a3}\u{a1}\u{a2}\u{9b}\u{9e}\u{9f}\u{99}\u{a4}\u{a0}\u{9c}\u{9d}")   (define-fun H () String     "VWXecfaiifeeafffgafbh\u{af}\u{b0}\u{b1}\u{b2}\u{b3}\u{b4}") ) 
sat ,(   (define-fun E () String     "")   (define-fun G () String     "ebdccdebcdcecbeceeccebdddecbeebbbbdbaebdcbbcdecbdaeeacbbcadcceedbeddcacd") ) 
sat ,(   (define-fun J () String     "e")   (define-fun O () String     "ebf")   (define-fun M () String     "cjacijhh")   (define-fun E () String     "jafi")   (define-fun D () String     "j")   (define-fun H () String     "aha") ) 
sat ,(   (define-fun I () String     "aaieig")   (define-fun E () String     "") ) 
sat ,(   (define-fun B () String     "hf")   (define-fun C () String     "")   (define-fun D () String     "fdaebdaebcdheefccbbadiihhi")   (define-fun G () String     "") ) 
sat ,(   (define-fun J () String     "dbggbfea")   (define-fun M () String     "gdfggaffadc") ) 
sat ,(   (define-fun J () String     "ffbbdebbcbcbcacedebab")   (define-fun G () String     "ABbdgbfaedcfecdb")   (define-fun A () String     "cgecbAB") ) 
sat ,(   (define-fun A () String     "")   (define-fun B () String     "jaediebbjgja") ) 
sat ,(   (define-fun F () String     "")   (define-fun E () String     "a")   (define-fun D () String     "aaaaaa") ) 
sat ,(   (define-fun G () String     "")   (define-fun I () String     "aaaaaa")   (define-fun F () String     "aaaaaa")   (define-fun E () String     "aaaaaaaaaaaaaaa") ) 
sat ,(   (define-fun C () String     "ddcbdffbedffcfd")   (define-fun B () String     "") ) 
sat ,(   (define-fun B () String     "haidgbajjigfjbaffeidgji")   (define-fun F () String     "gigcbaicejjchhihghgdbgihegecaid")   (define-fun E () String     "") ) 
sat ,(   (define-fun C () String     "")   (define-fun B () String     "")   (define-fun A () String     "aebcecfdddacf") ) 
sat ,(   (define-fun G () String     "a")   (define-fun E () String     "")   (define-fun H () String     "a")   (define-fun A () String     "a") ) 
sat ,(   (define-fun A () String     "haj") ) 
sat ,(   (define-fun M () String     "bfhaffcgchhdbeffga")   (define-fun E () String     "dedee")   (define-fun F () String     "") ) 
sat ,(   (define-fun I () String     "c")   (define-fun F () String     "")   (define-fun C () String     "bgefhgaejjgadebdgcdab") ) 
sat ,(   (define-fun J () String     "f")   (define-fun E () String     "jch")   (define-fun A () String     "")   (define-fun G () String     "") ) 
sat ,(   (define-fun B () String     "aaaa")   (define-fun C () String     "aaaa")   (define-fun A () String     "") ) 
sat ,(   (define-fun G () String     "")   (define-fun B () String     "a")   (define-fun F () String     "")   (define-fun E () String     "aa") ) 
sat ,(   (define-fun B () String     "Aecfdecdcfaagfaeeaccba")   (define-fun C () String     "gaaecdbddcfdA") ) 
sat ,(   (define-fun A () String     "cffbcdabhgahehfdecfaffdedafgicdacdcgebecagchdccgfacadbahgiag") ) 
sat ,(   (define-fun G () String     "ebebcadc")   (define-fun B () String     "cbeafceaaefdaeefe") ) 
sat ,(   (define-fun D () String     "f!0!")   (define-fun C () String     "!0!")   (define-fun E () String     "")   (define-fun G () String     "") ) 
sat ,(   (define-fun C () String     "ghehahcaaa")   (define-fun F () String     "") ) 
sat ,(   (define-fun C () String     "cbgcdbgbfbgfeacegbcddgagbebgea")   (define-fun A () String     "bbfbgegffgedegdfcgebgecgccadgdaefbf") ) 
sat ,(   (define-fun L () String     "")   (define-fun O () String     "")   (define-fun A () String     "")   (define-fun E () String     "babdddgfffggbccgfdfbfcddgafccf") ) 
sat ,(   (define-fun A () String     "eg") ) 
sat ,(   (define-fun E () String     "")   (define-fun A () String     "c")   (define-fun D () String     "bfgefecedafb") ) 
sat ,(   (define-fun F () String     "Aeeeee")   (define-fun C () String     "abbA")   (define-fun D () String     "") ) 
sat ,(   (define-fun A () String     "gefiaidbgcafig") ) 
sat ,(   (define-fun C () String     "Afabfafbefgbdcaffcaagbccbagdbf")   (define-fun L () String     "bfeeedefeA")   (define-fun H () String     "") ) 
sat ,(   (define-fun F () String     "f")   (define-fun E () String     "cbfhhcbfcffeedhhe") ) 
sat ,(   (define-fun O () String     "")   (define-fun E () String     "ccddgcgh")   (define-fun N () String     "")   (define-fun K () String     "") ) 
sat ,(   (define-fun B () String     "")   (define-fun D () String     "ga") ) 
sat ,(   (define-fun C () String     "aaacbdgcefbbgeegfdcdcdacfaddeegdegcccaedc")   (define-fun A () String     "gcefaecb") ) 
sat ,(   (define-fun I () String     "eaii")   (define-fun E () String     "bjgfbeadhbehdifeijieadddjaidjhgjjajjjhebcedeifhiaiejfdcdf")   (define-fun M () String     "") ) 
sat ,(   (define-fun A () String     "fhffhhgccgcddhegfhb")   (define-fun D () String     "g") ) 
sat ,(   (define-fun F () String     "agdhf")   (define-fun G () String     "")   (define-fun B () String     "") ) 
sat ,(   (define-fun F () String     "A")   (define-fun E () String     "eg")   (define-fun D () String     "hg")   (define-fun A () String     "Ah") ) 
sat ,(   (define-fun B () String     "abbabababaaabaabaabbaab")   (define-fun F () String     "aba") ) 
sat ,(   (define-fun A () String     "dccffccddcff") ) 
sat ,(   (define-fun F () String     "")   (define-fun E () String     "feeaegbbdecahdfdefdcdbaahafe") ) 
sat ,(   (define-fun B () String     "Agdbdccb")   (define-fun E () String     "ddeA")   (define-fun F () String     "") ) 
sat ,(   (define-fun E () String     "iacbdjddcdcbibcaabejbghcegibigbceaaefghbdehhfcbbecjhfgigf")   (define-fun D () String     "ajfdjb") ) 
sat ,(   (define-fun F () String     "b")   (define-fun E () String     "gf")   (define-fun C () String     "CJKLMONacbdfgfbchfcdegcec")   (define-fun D () String     "adbhebdddghdggfhCJKLMON") ) 
sat ,(   (define-fun A () String     "chiacdchcghfcaafbfgaghcgedddaaghchgdhgghibegagghaiciacdgbcadhbcgfifefgcbfcagdde") ) 
sat ,(   (define-fun B () String     "")   (define-fun A () String     "gj") ) 
sat ,(   (define-fun J () String     "ieggABjhfafeicfbghbb")   (define-fun B () String     "gjegbbbihRdgagchhihgbjbbacj")   (define-fun O () String     "R")   (define-fun M () String     "AB") ) 
sat ,(   (define-fun G () String     "")   (define-fun I () String     "cddcaebbaacabecdbbcecceacbacbcecbcdbabedceaaeeadebaded")   (define-fun F () String     "bbaacabe")   (define-fun H () String     "db") ) 
sat ,(   (define-fun E () String     "")   (define-fun C () String     "dggebdeh")   (define-fun B () String     "") ) 
sat ,(   (define-fun F () String     "ab")   (define-fun L () String     "bac")   (define-fun H () String     "baabcaabacabbcacbccaaccbabbbccb") ) 
sat ,(   (define-fun B () String     "hjjfbfeijebfjabciadjchegiiedjdiihifdbfebiechbe") ) 
sat ,(   (define-fun F () String     "")   (define-fun J () String     "acidagihgdcaf") ) 
sat ,(   (define-fun J () String     "c")   (define-fun I () String     "gj")   (define-fun C () String     "")   (define-fun D () String     "j") ) 
sat ,(   (define-fun M () String     "")   (define-fun L () String     "")   (define-fun J () String     "edaeccdahhahcceiibh") ) 
sat ,(   (define-fun B () String     "idcficcdhgaiegaH")   (define-fun F () String     "eeb")   (define-fun E () String     "Hgfhechbf") ) 
sat ,(   (define-fun B () String     "chggiciiggdficiehhi") ) 
sat ,(   (define-fun O () String     "")   (define-fun E () String     "bi")   (define-fun H () String     "ifibehed")   (define-fun N () String     "gd") ) 
sat ,(   (define-fun F () String     "f")   (define-fun C () String     "fcdcififbc")   (define-fun H () String     "i") ) 
sat ,(   (define-fun J () String     "c")   (define-fun F () String     "fbhdibeaghgcgaafcbebgfbegdfbfcffaahbdeegciif")   (define-fun E () String     "")   (define-fun L () String     "") ) 
sat ,(   (define-fun F () String     "ad")   (define-fun E () String     "f")   (define-fun C () String     "e") ) 
sat ,(   (define-fun E () String     "")   (define-fun H () String     "")   (define-fun G () String     "accccccabbcccacbcacaaaacbacccacbcbccaaaabccccac") ) 
sat ,(   (define-fun F () String     "")   (define-fun A () String     "")   (define-fun J () String     "")   (define-fun M () String     "gfbbh") ) 
sat ,(   (define-fun F () String     "efjhhfehbggefb")   (define-fun C () String     "g") ) 
sat ,(   (define-fun I () String     "gbhff")   (define-fun M () String     "") ) 
sat ,(   (define-fun M () String     "")   (define-fun J () String     "") ) 
sat ,(   (define-fun G () String     "aa")   (define-fun B () String     "a")   (define-fun J () String     "") ) 
sat ,(   (define-fun D () String     "ieecg")   (define-fun A () String     "cj") ) 
sat ,(   (define-fun A () String     "")   (define-fun B () String     "gffeiddigihfjfeg") ) 
sat ,(   (define-fun C () String     "")   (define-fun F () String     "jabjdjaigidegjjajgedciad") ) 
sat ,(   (define-fun J () String     "caaaaaabaacbcaabaaabaabaca")   (define-fun M () String     "")   (define-fun K () String     "")   (define-fun D () String     "")   (define-fun N () String     "aa") ) 
sat ,(   (define-fun I () String     "a")   (define-fun M () String     "")   (define-fun K () String     "")   (define-fun N () String     "aaaaaaaaaaaa") ) 
sat ,(   (define-fun G () String     "")   (define-fun E () String     "abcacbbbaaaacbb") ) 
sat ,(   (define-fun C () String     "")   (define-fun A () String     "") ) 
sat ,(   (define-fun G () String     "")   (define-fun M () String     "")   (define-fun N () String     "") ) 
sat ,(   (define-fun A () String     "ab") ) 
sat ,(   (define-fun H () String     "")   (define-fun F () String     "accdcdaaaccddbc") ) 
sat ,(   (define-fun C () String     "")   (define-fun M () String     "e")   (define-fun D () String     "heec")   (define-fun H () String     "") ) 
sat ,(   (define-fun J () String     "bb")   (define-fun C () String     "d")   (define-fun K () String     "")   (define-fun N () String     "")   (define-fun M () String     "") ) 
sat ,(   (define-fun A () String     "ccbacbbbbbcbbcccbbaacab")   (define-fun D () String     "ccbccabacbcccbabbbbaa") ) 
sat ,(   (define-fun F () String     "c")   (define-fun E () String     "aabcbcabcabbccccbaacccabbcababbaaaccacab") ) 
sat ,(   (define-fun B () String     "bcc")   (define-fun C () String     "")   (define-fun A () String     "")   (define-fun D () String     "cc") ) 
sat ,(   (define-fun D () String     "")   (define-fun C () String     "jccj") ) 
sat ,(   (define-fun J () String     "b")   (define-fun D () String     "ehfhccbbbjaecdfcdchciicdiedjbgea")   (define-fun A () String     "") ) 
sat ,(   (define-fun B () String     "ehbfbddbhcfahehcfggcegabdddcgacdfge")   (define-fun F () String     "hdfhcdibhihe") ) 
sat ,(   (define-fun C () String     "aa")   (define-fun A () String     "") ) 
sat ,(   (define-fun F () String     "ee")   (define-fun H () String     "")   (define-fun A () String     "b") ) 
sat ,(   (define-fun A () String     "")   (define-fun D () String     "ijjahaafgie") ) 
sat ,(   (define-fun A () String     "ggebcgdcbb")   (define-fun D () String     "ba") ) 
sat ,(   (define-fun G () String     "hfagaggadaeacecgdbc")   (define-fun C () String     "dfcfbdfgcfcbcb")   (define-fun H () String     "")   (define-fun D () String     "fe") ) 
sat ,(   (define-fun B () String     "c")   (define-fun A () String     "edddcfae") ) 
sat ,(   (define-fun E () String     "b")   (define-fun C () String     "caccbccaabaccbbbcbbaabccbccbbabcb")   (define-fun A () String     "")   (define-fun G () String     "") ) 
sat ,(   (define-fun J () String     "bcdcbdddfabcecfa")   (define-fun G () String     "afca")   (define-fun D () String     "")   (define-fun A () String     "fdbdaeeafe") ) 
sat ,(   (define-fun G () String     "")   (define-fun C () String     "deddfbeebcfbbafabdcdbfdbcbbedceeecefaeabdffbfbeafecfb") ) 
sat ,(   (define-fun F () String     "ddede")   (define-fun E () String     "aebbcbbbaccfacdcdaccbfcbaa")   (define-fun D () String     "dbcaedadcabceffcffecfbcbfabccbedf") ) 
sat ,(   (define-fun B () String     "bcdecbadcdbeaa")   (define-fun F () String     "dbaeae")   (define-fun D () String     "") ) 
sat ,(   (define-fun B () String     "a")   (define-fun A () String     "aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa") ) 
sat ,(   (define-fun B () String     "bihf")   (define-fun E () String     "e")   (define-fun D () String     "jfbj") ) 
sat ,(   (define-fun F () String     "cffjjfdbciciaefi")   (define-fun E () String     "") ) 
sat ,(   (define-fun G () String     "c")   (define-fun J () String     "b")   (define-fun I () String     "babaacaa")   (define-fun L () String     "c") ) 
sat ,(   (define-fun I () String     "HaaIfad")   (define-fun M () String     "f")   (define-fun K () String     "fedbbafbaaeecdfefdfcafddbbH")   (define-fun A () String     "I")   (define-fun D () String     "dd") ) 
sat ,(   (define-fun G () String     "")   (define-fun B () String     "") ) 
sat ,(   (define-fun G () String     "")   (define-fun B () String     "abbbbbbabbbabbabbbaabbaaaababbabbbabbaa") ) 
sat ,(   (define-fun J () String     "aaaaaaaaaaaaaaaaaaaa")   (define-fun B () String     "")   (define-fun G () String     "a")   (define-fun F () String     "a")   (define-fun I () String     "")   (define-fun A () String     "a") ) 
sat ,(   (define-fun G () String     "")   (define-fun B () String     "aa")   (define-fun C () String     "baabaabaaba") ) 
sat ,(   (define-fun A () String     "")   (define-fun F () String     "c") ) 
sat ,(   (define-fun E () String     "adddcaabaccac") ) 
sat ,(   (define-fun C () String     "")   (define-fun A () String     "a") ) 
sat ,(   (define-fun B () String     "abbd")   (define-fun F () String     "eadaacba")   (define-fun E () String     "ae")   (define-fun H () String     "d")   (define-fun A () String     "a") ) 
sat ,(   (define-fun G () String     "")   (define-fun E () String     "babababaaabababbaaababbbabbaaababaaaabbabbbbbabbbbbaa") ) 
sat ,(   (define-fun A () String     "cdccbebdabceecacceaea") ) 
sat ,(   (define-fun B () String     "bab")   (define-fun F () String     "a")   (define-fun E () String     "aabbbabbabaabaaaababb") ) 
sat ,(   (define-fun B () String     "aaaA")   (define-fun E () String     "Abbbbaaaababbbaaabbbabbaaabaababaaabbbaaaab")   (define-fun C () String     "") ) 
sat ,(   (define-fun J () String     "bbbbcbcbcacbbabcaaabaaabaccabbcbbcacccbbcaaccabbaabcccccaa")   (define-fun D () String     "ca") ) 
sat ,(   (define-fun F () String     "bbabbaaba")   (define-fun C () String     "aabaabba") ) 
sat ,(   (define-fun B () String     "")   (define-fun C () String     "baabaaaaababbbbab")   (define-fun G () String     "") ) 
sat ,(   (define-fun B () String     "fgecacffbbgggebcgfgcfgbaddcdbbfggdegd")   (define-fun A () String     "bcfhefhgehgggfdgcahb") ) 
sat ,(   (define-fun J () String     "efedfdcbccfccadacbaaffcffbc")   (define-fun G () String     "b")   (define-fun D () String     "") ) 
sat ,(   (define-fun B () String     "")   (define-fun F () String     "babaaccccaabbac") ) 
sat ,(   (define-fun C () String     "aaaccbabbbcca")   (define-fun A () String     "c") ) 
sat ,(   (define-fun F () String     "bbcbc")   (define-fun C () String     "") ) 
sat ,(   (define-fun A () String     "abcefffgdeaccfcegaaacdacedafccfddef") ) 
sat ,(   (define-fun B () String     "cabcabcbbcacbbccccbcabaaabbabbbaacccbbaaacbaaaccacbacccabcacabcba")   (define-fun A () String     "caabbabbcbcb") ) 
sat ,(   (define-fun G () String     "bcbcbc")   (define-fun O () String     "bc")   (define-fun E () String     "c")   (define-fun K () String     "")   (define-fun C () String     "") ) 
sat ,(   (define-fun C () String     "aacacbbaccabab")   (define-fun A () String     "cacbbcbbaca") ) 
sat ,(   (define-fun E () String     "b")   (define-fun D () String     "ccb") ) 
sat ,(   (define-fun F () String     "A")   (define-fun H () String     "ecijbbifhciibcfaaebe")   (define-fun D () String     "Ajaachbbbcbi") ) 
sat ,(   (define-fun C () String     "acaababdcdadcebbbbdcbbebbdceedebcceedacdadbb")   (define-fun A () String     "") ) 
sat ,(   (define-fun D () String     "aab")   (define-fun A () String     "bbbbbababaabaababbaaabbbaabbbbaa") ) 
sat ,(   (define-fun C () String     "bfedfafccaacffaaffeafacdcca")   (define-fun A () String     "f") ) 
sat ,(   (define-fun C () String     "bcbda")   (define-fun A () String     "abdacd")   (define-fun B () String     "") ) 
sat ,(   (define-fun B () String     "")   (define-fun F () String     "aaaaaaa")   (define-fun D () String     "")   (define-fun A () String     "aa") ) 
sat ,(   (define-fun I () String     "Cadcbb")   (define-fun E () String     "bbdaaaacbddC")   (define-fun A () String     "") ) 
sat ,(   (define-fun B () String     "gccchcbdcehedcehaeachghehhededaddhcehgb")   (define-fun D () String     "") ) 
sat ,(   (define-fun E () String     "afbeegcfafgbfbceadaeecaegfadgebbfdcddafcaeadaafdeabgeccceagaecd")   (define-fun M () String     "eaceaefefeababacedfcafdb") ) 
sat ,(   (define-fun C () String     "agbjiigfgecfd")   (define-fun D () String     "") ) 
sat ,(   (define-fun J () String     "")   (define-fun E () String     "")   (define-fun D () String     "bdfd") ) 
sat ,(   (define-fun F () String     "aaaababbaabbbaaabbabbabbababbbaaabaaaabaaaabbaabbbbabbbabaaabb")   (define-fun C () String     "baa") ) 
sat ,(   (define-fun A () String     "bbcacacabcbbbabababbaaabaab") ) 
sat ,(   (define-fun E () String     "")   (define-fun G () String     "cabcababcaaaabaacccccabbbabccacabccaacbbab")   (define-fun J () String     "") ) 
sat ,(   (define-fun B () String     "abbaabbaaaabbbabaaabbbbbabbbaabbbbabb")   (define-fun A () String     "abbaaaabbbaabbababbaaabbaababababaabbaabababbabaaabbabb") ) 
sat ,(   (define-fun G () String     "aaaaaa")   (define-fun E () String     "aa")   (define-fun C () String     "")   (define-fun A () String     "") ) 
sat ,(   (define-fun B () String     "!1!")   (define-fun C () String     "!0!")   (define-fun G () String     "acc!0!caaccbc!1!bacab")   (define-fun J () String     "") ) 
sat ,(   (define-fun G () String     "ccb")   (define-fun B () String     "f")   (define-fun A () String     "cfabeacbccedbcdbbdddbed") ) 
sat ,(   (define-fun A () String     "ac") ) 
sat ,(   (define-fun C () String     "abbbcbcabab")   (define-fun E () String     "abacbbc") ) 
sat ,(   (define-fun B () String     "")   (define-fun C () String     "abbababb") ) 
sat ,(   (define-fun E () String     "")   (define-fun F () String     "accccbbba") ) 
sat ,(   (define-fun J () String     "bbbabb")   (define-fun I () String     "bbbbabcacabcbc")   (define-fun M () String     "ccccbacccaccacca") ) 
sat ,(   (define-fun B () String     "eeecbcbbce")   (define-fun E () String     "bbbee")   (define-fun M () String     "c") ) 
sat ,(   (define-fun A () String     "cbbbcbbcab") ) 
sat ,(   (define-fun G () String     "")   (define-fun C () String     "")   (define-fun E () String     "fegebbbche") ) 
sat ,(   (define-fun F () String     "")   (define-fun B () String     "baaacbabcccbcbbbccabccbcbcbabbcaccbbaaccacacccaabcccaaaaaabc") ) 
sat ,(   (define-fun E () String     "cbfbdef")   (define-fun C () String     "") ) 
sat ,(   (define-fun G () String     "")   (define-fun A () String     "ca") ) 
sat ,(   (define-fun H () String     "fac")   (define-fun J () String     "")   (define-fun E () String     "") ) 
sat ,(   (define-fun A () String     "cecbaedbacacdebecedcabc") ) 
sat ,(   (define-fun C () String     "")   (define-fun A () String     "cbd") ) 
sat ,(   (define-fun A () String     "ceebddbbadbebdcdeebadabaaacdebc")   (define-fun D () String     "ebdc") ) 
sat ,(   (define-fun F () String     "!0!")   (define-fun E () String     "eifece!0!cifibi")   (define-fun A () String     "") ) 
sat ,(   (define-fun A () String     "")   (define-fun C () String     "aecefgdecbaadbaghchcfcgdbhchfbcfehbefgehgfadhdfhe") ) 
sat ,(   (define-fun C () String     "")   (define-fun A () String     "gahehbbdgbaebcechcdab") ) 
sat ,(   (define-fun B () String     "aaabbbcacbbcccbcbbcaabbabcacccb")   (define-fun A () String     "aabcacccaaa") ) 
sat ,(   (define-fun B () String     "aaaaaaaa")   (define-fun C () String     "aaaa")   (define-fun A () String     "aaaaaaaaaaaaaaaa")   (define-fun D () String     "aa") ) 
,
,
,
sat ,(   (define-fun B () String     "aaaa")   (define-fun C () String     "aa")   (define-fun A () String     "aaaaaaaa") ) 
sat ,(   (define-fun B () String     "aaaaaaaaaaaaaaaa")   (define-fun C () String     "aaaaaaaa")   (define-fun E () String     "aa")   (define-fun A () String     "aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa")   (define-fun D () String     "aaaa") ) 
,
sat ,(   (define-fun B () String     "aa")   (define-fun A () String     "aaaa") ) 
,
sat ,(   (define-fun E () String     "")   (define-fun H () String     "b")   (define-fun D () String     "")   (define-fun L () String     "bbbaa") ) 
sat ,(   (define-fun G () String     "aa")   (define-fun F () String     "")   (define-fun D () String     "a") ) 
sat ,(   (define-fun G () String     "aa")   (define-fun F () String     "")   (define-fun E () String     "")   (define-fun H () String     "")   (define-fun D () String     "") ) 
sat ,(   (define-fun E () String     "aa") ) 
sat ,(   (define-fun E () String     "a")   (define-fun C () String     "") ) 
sat ,(   (define-fun E () String     "a")   (define-fun D () String     "") ) 
sat ,(   (define-fun F () String     "")   (define-fun E () String     "a") ) 
sat ,(   (define-fun E () String     "a")   (define-fun K () String     "aa")   (define-fun H () String     "")   (define-fun L () String     "a") ) 
sat ,(   (define-fun F () String     "b")   (define-fun E () String     "")   (define-fun L () String     "BBbaa")   (define-fun H () String     "B") ) 
sat ,(   (define-fun J () String     "")   (define-fun N () String     "aa")   (define-fun M () String     "")   (define-fun E () String     "a")   (define-fun L () String     "aabaabab")   (define-fun H () String     "aab") ) 
unsat ,(error "line 22 column 10: model is not available") 
sat ,(   (define-fun F () String     "aa")   (define-fun E () String     "a")   (define-fun D () String     "a") ) 
sat ,(   (define-fun G () String     "aaa")   (define-fun F () String     "aa")   (define-fun E () String     "aaa")   (define-fun D () String     "a") ) 
sat ,(   (define-fun G () String     "bb")   (define-fun I () String     "")   (define-fun J () String     "")   (define-fun E () String     "")   (define-fun K () String     "aa") ) 
sat ,(   (define-fun G () String     "")   (define-fun I () String     "aa")   (define-fun J () String     "a")   (define-fun F () String     "")   (define-fun E () String     "")   (define-fun H () String     "") ) 
sat ,(   (define-fun J () String     "aB")   (define-fun E () String     "aB")   (define-fun K () String     "aa")   (define-fun H () String     "Ba") ) 
sat ,(   (define-fun I () String     "")   (define-fun J () String     "")   (define-fun Q () String     "P")   (define-fun F () String     "")   (define-fun E () String     "")   (define-fun K () String     "P")   (define-fun H () String     "")   (define-fun N () String     "aa") ) 
sat ,(   (define-fun E () String     "")   (define-fun O () String     "")   (define-fun K () String     "POb")   (define-fun L () String     "POb")   (define-fun M () String     "")   (define-fun H () String     "bPO")   (define-fun N () String     "aa") ) 
sat ,(   (define-fun G () String     "aaa")   (define-fun I () String     "aa")   (define-fun F () String     "a")   (define-fun E () String     "aa")   (define-fun K () String     "aa")   (define-fun H () String     "aa") ) 
sat ,(   (define-fun G () String     "")   (define-fun I () String     "aa")   (define-fun J () String     "aa")   (define-fun E () String     "") ) 
sat ,(   (define-fun K () String     "")   (define-fun J () String     "a")   (define-fun Q () String     "")   (define-fun F () String     "")   (define-fun E () String     "")   (define-fun H () String     "")   (define-fun L () String     "")   (define-fun N () String     "aa") ) 
unsat ,(error "line 18 column 10: model is not available") 
