,bass,,,,cvc5,,,,ostrich,,,,z3-noodler
filename,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem
instance00154,0.46,0.41,0.04,63940,0.03,0.02,0.00,8176,1.90,1.79,0.09,221860,0.06,0.04,0.01,24484,
instance00159,0.49,0.43,0.04,63744,0.03,0.02,0.00,8176,1.61,1.50,0.10,205836,0.07,0.04,0.01,24484,
instance00180,0.53,0.47,0.04,56016,0.03,0.02,0.00,8176,1.86,1.73,0.10,214928,0.06,0.03,0.01,24484,
instance00185,0.52,0.45,0.05,58028,0.03,0.02,0.00,8176,1.90,1.78,0.11,223112,0.07,0.03,0.01,24484,
instance00186,0.53,0.46,0.04,55876,0.03,0.01,0.00,8176,1.91,1.79,0.10,221108,0.07,0.04,0.01,24484,
instance00209,0.52,0.45,0.04,55884,0.04,0.02,0.00,8176,1.89,1.77,0.11,216468,0.07,0.04,0.01,24484,
instance00214,0.52,0.46,0.04,56016,0.04,0.02,0.00,8176,1.90,1.78,0.10,218940,0.06,0.03,0.01,24484,
instance00217,0.52,0.45,0.05,56164,0.04,0.01,0.00,8176,2.02,1.89,0.11,220508,0.06,0.03,0.01,24484,
instance00219,0.55,0.47,0.05,58340,0.03,0.01,0.00,8968,1.77,1.61,0.12,208472,0.06,0.04,0.01,26272,
instance00228,0.52,0.46,0.05,63380,0.03,0.02,0.00,8176,2.05,1.95,0.09,227484,0.06,0.03,0.01,24484,
instance00248,0.49,0.43,0.04,63616,0.04,0.02,0.00,8176,1.86,1.76,0.08,215496,0.07,0.04,0.01,24484,
instance00259,0.50,0.44,0.03,63728,0.03,0.02,0.00,8968,1.72,1.59,0.11,210304,0.06,0.04,0.01,26272,
instance00285,0.53,0.46,0.05,56844,0.04,0.02,0.00,8968,1.92,1.79,0.11,218792,0.07,0.04,0.01,26272,
instance00294,0.49,0.43,0.03,63556,0.04,0.02,0.00,8968,1.62,1.51,0.10,202940,0.06,0.03,0.01,26272,
instance00302,0.49,0.43,0.04,63340,0.03,0.01,0.00,8176,1.97,1.86,0.10,220636,0.06,0.03,0.01,24484,
instance00316,0.45,0.40,0.03,63260,0.03,0.02,0.00,8176,1.75,1.60,0.11,202716,0.08,0.04,0.01,24484,
instance00323,0.48,0.42,0.04,63712,0.04,0.02,0.00,8968,1.86,1.75,0.10,218784,0.08,0.03,0.01,26268,
instance00328,0.54,0.48,0.05,58232,0.04,0.02,0.00,8968,1.98,1.84,0.12,220744,0.09,0.04,0.01,26280,
instance00332,0.48,0.42,0.04,65096,0.04,0.02,0.00,8968,1.94,1.81,0.11,221424,0.07,0.04,0.01,26272,
instance00339,0.48,0.43,0.04,63708,0.03,0.02,0.00,8968,1.97,1.86,0.09,222156,0.06,0.04,0.01,26268,
instance00349,0.43,0.37,0.03,62312,0.04,0.02,0.00,8176,1.99,1.85,0.11,220412,0.06,0.03,0.01,24484,
instance00355,0.45,0.39,0.04,63260,0.04,0.02,0.00,8176,1.92,1.81,0.10,219112,0.06,0.04,0.00,24484,
instance00363,0.55,0.49,0.04,62000,0.03,0.02,0.00,8968,1.90,1.74,0.11,210956,0.07,0.03,0.01,26268,
instance00375,0.51,0.44,0.05,64252,0.03,0.02,0.00,8968,2.00,1.90,0.09,222048,0.06,0.03,0.01,26280,
instance00380,0.49,0.42,0.04,63200,0.04,0.02,0.00,8176,1.62,1.50,0.11,207336,0.06,0.03,0.01,24484,
instance00394,0.50,0.43,0.05,63808,0.03,0.02,0.00,8176,1.93,1.82,0.10,219036,0.06,0.03,0.01,24484,
instance00398,0.52,0.45,0.04,63924,0.03,0.02,0.00,8968,1.67,1.56,0.10,212204,0.06,0.04,0.01,26272,
instance00400,0.52,0.45,0.04,63076,0.03,0.02,0.00,8176,1.87,1.75,0.10,214136,0.06,0.03,0.01,24484,
instance00404,0.48,0.42,0.04,64456,0.04,0.02,0.00,8968,1.69,1.59,0.09,210976,0.06,0.03,0.01,26272,
instance00406,0.48,0.43,0.03,63852,0.04,0.02,0.00,8176,1.92,1.74,0.13,210376,0.07,0.03,0.01,24484,
instance00418,0.47,0.42,0.03,64284,0.04,0.02,0.00,8968,1.77,1.64,0.12,208040,0.07,0.04,0.01,26268,
instance00430,0.49,0.43,0.04,63912,0.04,0.02,0.00,8176,1.61,1.50,0.09,210736,0.07,0.03,0.01,24484,
instance00435,0.47,0.43,0.03,65416,0.03,0.02,0.00,8968,1.91,1.79,0.11,222668,0.06,0.03,0.01,26268,
instance00463,0.52,0.46,0.04,63572,0.04,0.02,0.00,8968,1.78,1.66,0.10,214712,0.08,0.03,0.01,26272,
instance00470,0.47,0.42,0.04,63496,0.03,0.02,0.00,8968,1.87,1.74,0.11,212684,0.07,0.03,0.01,26268,
instance00476,0.48,0.42,0.04,64052,0.04,0.02,0.00,8176,2.11,2.00,0.10,226948,0.07,0.03,0.01,24484,
instance00480,0.48,0.43,0.03,64044,0.04,0.02,0.00,8968,1.97,1.79,0.14,215148,0.06,0.04,0.01,26272,
instance00481,0.50,0.45,0.04,63432,0.04,0.02,0.00,8176,1.95,1.84,0.09,223396,0.07,0.03,0.01,24484,
instance00492,0.46,0.40,0.04,63604,0.03,0.02,0.00,8176,1.71,1.57,0.12,207924,0.07,0.03,0.01,24484,
instance00495,0.51,0.46,0.04,64404,0.03,0.02,0.00,8176,1.87,1.77,0.09,219424,0.08,0.03,0.01,24484,
instance00496,0.47,0.40,0.05,56768,0.04,0.02,0.00,8176,1.89,1.78,0.09,215148,0.08,0.03,0.01,24484,
instance00497,0.48,0.42,0.04,56932,0.04,0.02,0.00,8968,1.99,1.84,0.13,217096,0.07,0.04,0.01,26280,
instance00501,0.51,0.44,0.04,57156,0.04,0.02,0.00,8968,1.95,1.83,0.11,222900,0.07,0.03,0.01,26280,
instance00519,0.50,0.44,0.04,64876,0.04,0.02,0.00,8176,1.61,1.46,0.11,200204,0.06,0.04,0.00,24472,
instance00525,0.46,0.41,0.04,54728,0.04,0.02,0.00,8968,1.90,1.75,0.13,214044,0.07,0.04,0.01,26268,
instance00530,0.50,0.44,0.04,63160,0.03,0.01,0.00,8176,1.87,1.77,0.08,216784,0.06,0.04,0.01,24484,
instance00538,0.48,0.42,0.05,57168,0.04,0.02,0.00,8968,1.90,1.80,0.09,217644,0.06,0.03,0.01,26268,
instance00586,0.46,0.39,0.04,56376,0.03,0.01,0.00,8176,1.93,1.82,0.09,217708,0.06,0.03,0.01,24484,
instance00588,0.50,0.43,0.04,56740,0.03,0.02,0.00,8968,1.79,1.67,0.11,210652,0.06,0.04,0.01,26268,
instance00609,0.49,0.42,0.04,55680,0.04,0.02,0.00,8176,1.99,1.87,0.10,218296,0.06,0.03,0.01,24484,
instance00611,0.51,0.44,0.04,63340,0.03,0.02,0.00,8176,1.70,1.51,0.15,201444,0.06,0.03,0.01,24484,
instance00617,0.51,0.45,0.03,63772,0.02,0.02,0.00,8176,1.82,1.69,0.11,205476,0.05,0.03,0.01,24484,
instance00630,0.46,0.41,0.04,56596,0.02,0.02,0.00,8968,1.70,1.58,0.10,213700,0.05,0.03,0.01,26272,
instance00640,0.46,0.40,0.04,56112,0.03,0.02,0.00,8176,1.90,1.79,0.09,218696,0.06,0.03,0.01,24484,
instance00642,0.46,0.41,0.04,56024,0.03,0.02,0.00,8176,1.84,1.73,0.09,215396,0.07,0.03,0.01,24484,
instance00647,0.51,0.44,0.03,62132,0.04,0.02,0.00,8176,1.74,1.61,0.12,206884,0.07,0.04,0.00,24484,
instance00660,0.51,0.44,0.06,54952,0.04,0.02,0.00,8968,1.80,1.63,0.13,204528,0.07,0.03,0.01,26272,
instance00661,0.52,0.44,0.04,63392,0.04,0.02,0.00,8176,1.96,1.85,0.10,219436,0.06,0.03,0.01,24484,
instance00676,0.52,0.45,0.04,56372,0.08,0.02,0.00,8968,1.74,1.61,0.11,207580,0.06,0.03,0.01,26272,
instance00677,0.52,0.47,0.04,58348,0.03,0.01,0.00,8968,2.01,1.89,0.10,222696,0.07,0.03,0.01,26280,
instance00679,0.52,0.47,0.04,57192,0.03,0.02,0.00,8968,1.88,1.77,0.10,218636,0.06,0.04,0.01,26268,
instance00686,0.52,0.46,0.03,63572,0.04,0.02,0.00,8176,1.85,1.73,0.10,215208,0.06,0.03,0.01,24484,
instance00689,0.55,0.48,0.04,57540,0.03,0.02,0.00,8968,1.85,1.73,0.10,209596,0.08,0.03,0.01,26268,
instance00713,0.55,0.48,0.04,65064,0.04,0.02,0.00,8968,1.91,1.74,0.13,211720,0.07,0.03,0.01,26272,
instance00714,0.54,0.47,0.05,56876,0.03,0.02,0.00,8968,1.82,1.72,0.09,216132,0.07,0.04,0.00,26272,
instance00715,0.53,0.47,0.05,56940,0.04,0.02,0.00,8968,1.79,1.65,0.12,207732,0.07,0.03,0.01,26268,
instance00722,0.54,0.47,0.04,57416,0.03,0.02,0.00,8176,1.82,1.72,0.09,214500,0.06,0.03,0.00,24484,
instance00730,0.47,0.40,0.05,61904,0.04,0.02,0.00,8968,1.83,1.72,0.09,219584,0.07,0.03,0.01,26272,
instance00731,0.48,0.43,0.04,56188,0.03,0.02,0.00,8968,1.87,1.75,0.09,216888,0.06,0.03,0.01,26272,
instance00740,0.52,0.45,0.04,57744,0.04,0.02,0.00,8176,1.75,1.63,0.11,205852,0.06,0.03,0.01,24484,
instance00742,0.51,0.44,0.05,56208,0.04,0.02,0.00,8176,1.94,1.79,0.11,213780,0.07,0.03,0.01,24484,
instance00765,0.49,0.44,0.04,56656,0.03,0.02,0.00,8968,1.87,1.75,0.11,219324,0.07,0.03,0.01,26268,
instance00774,0.49,0.43,0.04,57652,0.03,0.02,0.00,8176,1.98,1.83,0.13,217924,0.06,0.03,0.01,24484,
instance00776,0.50,0.44,0.04,58224,0.03,0.02,0.00,8968,1.80,1.70,0.09,218188,0.07,0.04,0.01,26272,
instance00777,0.51,0.45,0.04,57420,0.04,0.02,0.00,8968,1.91,1.80,0.10,221576,0.06,0.03,0.01,26272,
instance00782,0.53,0.46,0.06,58516,0.03,0.02,0.00,8968,2.08,1.93,0.13,231756,0.07,0.03,0.01,26276,
instance00784,0.50,0.44,0.04,57688,0.03,0.02,0.00,8056,1.76,1.64,0.11,205480,0.06,0.03,0.01,24484,
instance00793,0.51,0.45,0.05,57212,0.03,0.02,0.00,9012,1.90,1.80,0.09,220492,0.14,0.03,0.01,26268,
instance00801,0.53,0.44,0.06,58156,0.04,0.02,0.00,8968,1.93,1.76,0.13,211788,0.06,0.03,0.01,26272,
instance00804,0.50,0.44,0.04,56860,0.04,0.02,0.00,8968,1.89,1.74,0.14,217464,0.07,0.03,0.01,26272,
instance00820,0.51,0.44,0.05,56960,0.04,0.02,0.00,8968,1.90,1.78,0.10,220980,0.08,0.03,0.01,26268,
instance00827,0.48,0.42,0.04,56380,0.03,0.02,0.00,8176,2.01,1.81,0.13,213996,0.07,0.03,0.01,24484,
instance00845,0.49,0.43,0.04,58436,0.04,0.02,0.00,8968,1.93,1.80,0.10,220796,0.06,0.03,0.01,26268,
instance00847,0.49,0.43,0.05,55560,0.04,0.02,0.00,8176,1.87,1.76,0.10,217816,0.06,0.03,0.01,24484,
instance00859,0.49,0.43,0.05,57388,0.05,0.02,0.00,8968,1.89,1.78,0.10,218984,0.06,0.03,0.01,26268,
instance00860,0.51,0.43,0.05,56132,0.03,0.02,0.00,8968,1.81,1.66,0.11,207764,0.06,0.03,0.01,26272,
instance00861,0.48,0.42,0.05,54800,0.03,0.02,0.00,8968,1.71,1.57,0.12,211612,0.06,0.03,0.01,26272,
instance00862,0.49,0.43,0.04,56480,0.02,0.02,0.00,8176,1.62,1.52,0.09,210808,0.06,0.03,0.01,24472,
instance00865,0.50,0.45,0.03,57112,0.03,0.02,0.00,8968,1.93,1.79,0.12,218244,0.07,0.04,0.01,26268,
instance00883,0.50,0.44,0.04,57764,0.03,0.02,0.00,8968,1.85,1.74,0.09,215768,0.08,0.03,0.01,26268,
instance00901,0.51,0.45,0.04,57196,0.04,0.02,0.00,8968,1.91,1.81,0.09,221004,0.06,0.04,0.00,26268,
instance00905,0.51,0.45,0.04,56256,0.05,0.02,0.00,8176,1.77,1.63,0.09,207568,0.06,0.03,0.01,24484,
instance00907,0.52,0.44,0.06,56624,0.05,0.02,0.00,8968,1.88,1.78,0.08,220064,0.06,0.04,0.01,26272,
instance00918,0.49,0.41,0.05,55888,0.04,0.02,0.00,8176,1.71,1.60,0.10,214112,0.07,0.04,0.01,24484,
instance00923,0.49,0.42,0.04,56040,0.05,0.02,0.00,8968,1.78,1.68,0.09,217060,0.06,0.04,0.01,26272,
instance00935,0.48,0.42,0.04,57548,0.04,0.02,0.00,8176,1.90,1.76,0.12,223984,0.06,0.04,0.01,24484,
instance00938,0.55,0.48,0.04,57800,0.04,0.02,0.00,8968,2.14,2.02,0.10,233632,0.08,0.03,0.01,26284,
instance00948,0.49,0.42,0.05,56608,0.03,0.02,0.00,8968,1.67,1.56,0.10,213640,0.07,0.03,0.01,26272,
instance00952,0.47,0.42,0.04,56144,0.03,0.02,0.00,8176,1.88,1.77,0.09,216732,0.06,0.03,0.01,24484,
instance00956,0.50,0.43,0.05,56416,0.03,0.02,0.00,8968,1.70,1.55,0.10,207320,0.06,0.04,0.01,26272,
instance00957,0.53,0.46,0.05,58400,0.04,0.02,0.00,8968,1.87,1.76,0.10,222804,0.06,0.03,0.01,26268,
instance00961,0.47,0.41,0.04,56180,0.03,0.02,0.00,8176,1.85,1.73,0.10,217336,0.06,0.03,0.01,24484,
instance00970,0.47,0.42,0.03,56132,0.04,0.02,0.00,8176,1.94,1.82,0.11,220476,0.08,0.03,0.01,24484,
instance00977,0.48,0.42,0.04,58132,0.04,0.02,0.00,8968,1.76,1.65,0.10,209504,0.06,0.03,0.01,26268,
instance00985,0.53,0.47,0.04,56692,0.03,0.02,0.00,8968,1.78,1.67,0.10,221412,0.08,0.03,0.02,26268,
instance00986,0.50,0.44,0.04,56772,0.04,0.02,0.00,8968,1.91,1.80,0.10,222736,0.10,0.03,0.01,26268,
instance00993,0.49,0.44,0.04,57288,0.04,0.02,0.00,8968,1.91,1.79,0.11,219020,0.07,0.03,0.01,26268,
instance01014,0.50,0.44,0.04,56288,0.03,0.02,0.00,8176,1.70,1.58,0.08,207712,0.12,0.03,0.01,24484,
instance01023,0.52,0.44,0.04,56108,0.05,0.02,0.00,8176,1.70,1.58,0.09,216328,0.08,0.03,0.01,24484,
instance01028,0.47,0.41,0.04,56052,0.04,0.02,0.00,8176,1.78,1.66,0.11,217552,0.07,0.03,0.01,24484,
instance01030,0.49,0.42,0.05,56976,0.04,0.02,0.00,8968,1.90,1.61,0.10,211336,0.07,0.04,0.01,26272,
instance01040,0.47,0.41,0.04,56496,0.03,0.02,0.00,8176,1.90,1.77,0.11,213408,0.07,0.04,0.01,24484,
instance01048,0.51,0.46,0.04,57440,0.04,0.02,0.00,8176,1.92,1.81,0.10,212592,0.08,0.03,0.01,24484,
instance01053,0.49,0.44,0.04,58352,0.03,0.02,0.00,8968,1.94,1.83,0.10,218260,0.06,0.03,0.01,26268,
instance01054,0.49,0.43,0.04,56820,0.04,0.02,0.00,8968,1.93,1.80,0.10,219636,0.08,0.04,0.01,26268,
instance01056,0.49,0.43,0.05,55932,0.05,0.02,0.00,8176,1.93,1.79,0.09,209548,0.07,0.03,0.01,24484,
instance01057,0.51,0.45,0.04,56444,0.03,0.02,0.00,8176,1.92,1.82,0.09,212680,0.08,0.03,0.01,24484,
instance01067,0.47,0.40,0.04,56080,0.03,0.02,0.00,8176,2.15,2.03,0.10,229632,0.06,0.04,0.01,24484,
instance01088,0.48,0.42,0.05,57420,0.03,0.02,0.00,8968,2.01,1.87,0.12,222404,0.07,0.03,0.01,26268,
instance01089,0.47,0.41,0.04,56432,0.04,0.02,0.00,8968,1.85,1.74,0.10,211848,0.07,0.03,0.01,26272,
instance01101,0.49,0.42,0.05,56344,0.02,0.02,0.00,8176,1.83,1.73,0.10,209336,0.10,0.03,0.01,24484,
instance01107,0.50,0.42,0.04,57928,0.04,0.02,0.00,8176,1.82,1.70,0.10,211848,0.06,0.03,0.01,24484,
instance01121,0.47,0.41,0.04,57324,0.04,0.02,0.00,8968,2.08,1.96,0.10,227692,0.07,0.04,0.01,26280,
instance01135,0.50,0.44,0.05,57820,0.03,0.02,0.00,8968,1.82,1.70,0.10,217752,0.09,0.04,0.01,26272,
instance01146,0.55,0.48,0.05,57816,0.03,0.01,0.00,8968,2.09,1.91,0.12,222940,0.08,0.04,0.01,26284,
instance01168,0.47,0.41,0.04,57108,0.04,0.02,0.00,8968,1.93,1.79,0.12,221796,0.06,0.04,0.01,26272,
instance01189,0.49,0.42,0.04,57512,0.04,0.02,0.00,8968,2.13,2.02,0.09,231088,0.07,0.03,0.01,26272,
instance01197,0.47,0.41,0.04,56872,0.04,0.02,0.00,8968,1.95,1.83,0.11,223032,0.06,0.03,0.01,26276,
instance01235,0.48,0.42,0.04,57828,0.03,0.01,0.00,8176,1.86,1.76,0.09,214032,0.06,0.02,0.01,24484,
instance01242,0.48,0.42,0.04,57828,0.04,0.02,0.00,8968,1.80,1.68,0.11,217456,0.07,0.03,0.02,26268,
instance01256,0.47,0.42,0.04,58060,0.03,0.02,0.00,8968,1.71,1.59,0.09,210304,0.08,0.03,0.01,26272,
instance01258,0.52,0.46,0.03,56300,0.04,0.02,0.00,8968,1.79,1.68,0.10,214764,0.06,0.03,0.01,26272,
instance01271,0.53,0.45,0.04,56292,0.03,0.02,0.00,8968,1.86,1.74,0.11,220384,0.10,0.04,0.01,26268,
instance01273,0.46,0.40,0.03,56268,0.03,0.02,0.00,8176,1.65,1.52,0.11,205964,0.06,0.03,0.01,24484,
instance01274,0.44,0.39,0.04,55972,0.02,0.02,0.00,8176,1.70,1.55,0.11,208244,0.06,0.04,0.01,24484,
instance01275,0.47,0.40,0.04,56716,0.03,0.02,0.00,8968,1.97,1.85,0.10,222216,0.11,0.04,0.01,26268,
instance01277,0.49,0.44,0.04,59660,0.03,0.02,0.00,8176,2.15,2.03,0.11,231300,0.08,0.03,0.01,24484,
instance01287,0.47,0.41,0.04,56840,0.04,0.02,0.00,8968,1.94,1.82,0.11,221068,0.07,0.03,0.01,26268,
instance01297,0.46,0.40,0.04,56308,0.04,0.02,0.00,8176,1.89,1.78,0.10,210024,0.10,0.03,0.01,24484,
instance01298,0.51,0.44,0.05,63540,0.02,0.02,0.00,8176,1.75,1.61,0.12,210896,0.08,0.03,0.01,24484,
instance01325,0.53,0.45,0.04,64036,0.04,0.02,0.00,8176,2.05,1.94,0.09,222388,0.06,0.03,0.01,24484,
instance01335,0.52,0.44,0.05,56056,0.04,0.02,0.00,8176,1.97,1.86,0.11,221012,0.06,0.03,0.01,24484,
instance01338,0.52,0.44,0.04,56000,0.03,0.02,0.00,8176,1.71,1.60,0.09,206340,0.06,0.03,0.01,24484,
instance01353,0.56,0.50,0.03,58504,0.03,0.02,0.00,8968,1.89,1.75,0.10,218564,0.06,0.04,0.01,26272,
instance01355,0.56,0.46,0.04,64812,0.03,0.02,0.00,8968,1.91,1.80,0.10,220176,0.06,0.03,0.01,26268,
instance01359,0.51,0.45,0.05,57788,0.02,0.01,0.00,8968,1.84,1.74,0.09,218312,0.06,0.03,0.01,26272,
instance01360,0.52,0.46,0.04,56596,0.03,0.02,0.00,8968,1.67,1.54,0.12,204728,0.06,0.03,0.01,26272,
instance01361,0.52,0.45,0.05,64928,0.03,0.01,0.00,8968,1.98,1.86,0.10,222556,0.09,0.04,0.01,26272,
instance01367,0.54,0.46,0.05,63400,0.04,0.02,0.00,8968,1.94,1.82,0.10,220360,0.06,0.04,0.00,26280,
instance01368,0.49,0.43,0.05,56508,0.03,0.02,0.00,8176,1.92,1.79,0.11,218900,0.06,0.03,0.01,24484,
instance01369,0.51,0.45,0.04,56968,0.03,0.02,0.00,8968,2.03,1.92,0.09,224984,0.06,0.03,0.01,26280,
instance01376,0.50,0.42,0.05,55744,0.04,0.02,0.00,8176,1.91,1.78,0.11,215848,0.06,0.03,0.01,24484,
instance01401,0.49,0.43,0.04,56632,0.04,0.02,0.00,8968,1.82,1.69,0.09,215400,0.07,0.03,0.01,26268,
instance01402,0.47,0.40,0.04,54972,0.04,0.02,0.00,8968,1.80,1.67,0.11,216980,0.06,0.03,0.01,26272,
instance01408,0.50,0.45,0.04,63572,0.03,0.02,0.00,8968,1.96,1.84,0.10,222476,0.06,0.03,0.01,26272,
instance01410,0.50,0.45,0.03,65748,0.03,0.02,0.00,8968,1.77,1.67,0.09,222564,0.06,0.03,0.01,26272,
instance01412,0.48,0.43,0.04,63288,0.03,0.01,0.00,8176,2.02,1.90,0.10,222536,0.05,0.03,0.00,24484,
instance01414,0.50,0.44,0.05,64220,0.04,0.02,0.00,8968,1.72,1.61,0.10,208920,0.09,0.04,0.01,26272,
instance01425,0.51,0.43,0.06,64072,0.04,0.02,0.00,8176,2.11,1.96,0.13,232892,0.06,0.03,0.01,24484,
instance01427,0.48,0.40,0.05,57304,0.04,0.02,0.00,8176,1.75,1.61,0.12,210352,0.05,0.02,0.01,24484,
instance01428,0.46,0.40,0.04,55244,0.04,0.02,0.00,8968,1.79,1.69,0.08,213352,0.05,0.03,0.00,26272,
instance01447,0.47,0.41,0.04,56232,0.10,0.02,0.00,8176,1.68,1.52,0.12,211456,0.06,0.03,0.01,24484,
instance01458,0.49,0.43,0.04,56940,0.04,0.02,0.00,8968,1.83,1.69,0.12,217764,0.06,0.03,0.01,26268,
instance01468,0.50,0.45,0.03,65252,0.04,0.02,0.00,8968,1.96,1.85,0.09,220448,0.06,0.03,0.01,26272,
instance01474,0.49,0.43,0.03,63352,0.04,0.02,0.00,8968,1.82,1.72,0.08,216704,0.05,0.03,0.01,26272,
instance01476,0.48,0.42,0.05,57220,0.03,0.02,0.00,8968,1.80,1.70,0.09,210824,0.05,0.03,0.01,26268,
instance01478,0.49,0.43,0.04,63776,0.03,0.01,0.00,8176,2.15,2.03,0.11,231852,0.05,0.03,0.00,24484,
instance01484,0.48,0.42,0.03,63760,0.03,0.02,0.00,8176,2.06,1.95,0.10,224676,0.05,0.03,0.01,24484,
instance01491,0.50,0.44,0.04,64932,0.03,0.02,0.00,8176,1.97,1.84,0.11,219224,0.06,0.03,0.01,24484,
instance01492,0.46,0.41,0.04,57704,0.03,0.02,0.00,8176,1.85,1.68,0.11,209624,0.06,0.03,0.01,24484,
instance01495,0.47,0.41,0.05,58396,0.03,0.02,0.00,8968,1.88,1.76,0.09,218428,0.06,0.04,0.01,26268,
instance01523,0.50,0.44,0.04,57240,0.03,0.02,0.00,8968,1.97,1.84,0.12,221180,0.08,0.03,0.01,26284,
instance01526,0.47,0.42,0.04,55916,0.03,0.01,0.00,8176,1.84,1.72,0.09,214432,0.06,0.04,0.00,24484,
instance01527,0.48,0.42,0.04,65392,0.02,0.01,0.00,8968,1.94,1.84,0.09,221012,0.06,0.03,0.01,26272,
instance01544,0.44,0.39,0.04,65380,0.04,0.02,0.00,8176,1.67,1.54,0.11,205060,0.05,0.03,0.01,24484,
instance01558,0.44,0.39,0.04,56000,0.03,0.02,0.00,8176,1.97,1.86,0.09,219232,0.06,0.04,0.01,24484,
instance01567,0.46,0.41,0.04,63248,0.04,0.02,0.00,8968,1.89,1.72,0.11,214528,0.07,0.04,0.01,26272,
instance01568,0.50,0.44,0.04,64500,0.04,0.02,0.00,8968,1.92,1.78,0.13,219220,0.06,0.03,0.01,26276,
instance01576,0.51,0.43,0.05,64920,0.03,0.01,0.00,8176,2.04,1.93,0.09,221400,0.05,0.03,0.01,24484,
instance01592,0.46,0.41,0.04,56244,0.03,0.02,0.00,8176,1.58,1.47,0.09,207444,0.05,0.03,0.01,24472,
instance01593,0.45,0.40,0.03,55960,0.04,0.02,0.00,8176,1.71,1.60,0.08,212348,0.06,0.03,0.01,24484,
instance01610,0.48,0.43,0.03,56292,0.03,0.02,0.00,8176,1.74,1.59,0.14,209280,0.06,0.03,0.01,24484,
instance01612,0.47,0.40,0.05,56148,0.04,0.02,0.00,8176,1.77,1.64,0.12,211392,0.07,0.03,0.01,24484,
instance01614,0.47,0.42,0.03,65168,0.03,0.01,0.00,8176,1.94,1.84,0.09,223348,0.06,0.03,0.01,24484,
instance01617,0.47,0.41,0.04,65180,0.04,0.02,0.00,8176,1.79,1.67,0.11,214200,0.07,0.04,0.01,24484,
instance01633,0.47,0.41,0.04,64492,0.04,0.02,0.00,8968,1.89,1.78,0.09,217308,0.05,0.04,0.01,26268,
instance01653,0.45,0.40,0.04,56148,0.03,0.01,0.00,8176,1.82,1.67,0.10,215324,0.06,0.03,0.00,24484,
instance01657,0.52,0.45,0.04,63340,0.02,0.02,0.00,8968,1.94,1.80,0.13,227412,0.06,0.04,0.01,26272,
instance01658,0.50,0.45,0.04,63996,0.02,0.01,0.00,8968,1.93,1.82,0.09,217576,0.05,0.03,0.01,26268,
instance01660,0.49,0.43,0.04,57912,0.04,0.02,0.00,8968,1.79,1.67,0.10,214592,0.06,0.03,0.01,26272,
instance01666,0.46,0.41,0.04,57544,0.03,0.02,0.00,8176,1.91,1.79,0.11,217076,0.05,0.03,0.01,24484,
instance01669,0.48,0.42,0.04,56812,0.02,0.01,0.00,8968,1.80,1.69,0.09,214536,0.06,0.03,0.01,26268,
instance01688,0.49,0.43,0.04,56948,0.04,0.02,0.00,8968,1.95,1.84,0.09,222544,0.07,0.03,0.01,26268,
instance01690,0.49,0.43,0.04,63932,0.04,0.02,0.00,8968,2.06,1.95,0.10,230008,0.06,0.03,0.01,26276,
