,bass,,,,cvc5,,,,ostrich,,,,z3-noodler
filename,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem
01_track_121,1.96,1.75,0.17,264028,0.02,0.01,0.00,4476,1.72,1.59,0.12,206812,0.05,0.03,0.01,24464,
01_track_122,,,,,0.02,0.01,0.00,4476,76.81,76.11,0.49,831876,0.07,0.05,0.02,28512,
01_track_123,,,,,0.02,0.01,0.00,4476,3.91,3.77,0.11,273680,0.07,0.04,0.01,28384,
01_track_124,18.11,14.50,1.43,1707480,0.02,0.01,0.00,4476,37.34,36.88,0.36,799928,0.05,0.03,0.01,24480,
01_track_125,,,,,0.02,0.01,0.00,4476,11.69,11.31,0.33,717760,0.06,0.04,0.01,27956,
01_track_126,8.19,7.52,0.54,677716,0.02,0.01,0.00,4476,3.73,3.57,0.13,298520,0.06,0.04,0.01,27936,
01_track_127,10.11,9.57,0.48,736520,0.02,0.01,0.00,4476,23.86,23.33,0.47,738508,0.05,0.04,0.01,24464,
01_track_128,0.52,0.45,0.04,63612,0.02,0.01,0.00,4476,1.36,1.28,0.07,185388,0.05,0.03,0.01,24444,
01_track_129,0.52,0.43,0.05,62552,0.02,0.01,0.00,4476,1.43,1.35,0.06,186472,0.05,0.03,0.01,24444,
01_track_13,0.75,0.69,0.04,84256,0.02,0.01,0.00,4476,2.84,2.69,0.12,254220,0.05,0.03,0.01,24468,
01_track_130,0.57,0.52,0.04,68204,0.02,0.01,0.00,4476,1.65,1.55,0.09,212044,0.05,0.03,0.01,24452,
01_track_131,96.05,77.43,17.16,30582600,0.02,0.01,0.00,4476,59.01,58.44,0.42,776052,0.07,0.05,0.01,28196,
01_track_132,43.55,40.94,2.48,4670568,0.02,0.01,0.00,4476,101.90,100.63,1.01,899876,0.06,0.04,0.01,28048,
01_track_133,,,,,0.02,0.01,0.00,4476,2.86,2.71,0.13,256172,0.07,0.05,0.01,28304,
01_track_134,,,,,0.02,0.01,0.01,4476,48.01,47.48,0.40,788588,0.05,0.03,0.01,24492,
01_track_135,,,,,0.02,0.01,0.00,4476,5.24,5.00,0.21,328784,0.28,0.15,0.03,57848,
01_track_136,,,,,0.02,0.00,0.00,4476,9.81,9.50,0.27,718168,0.05,0.03,0.01,24456,
01_track_137,70.04,54.68,15.17,30579520,0.02,0.01,0.00,4476,97.82,97.07,0.49,786612,0.06,0.04,0.01,27928,
01_track_138,0.71,0.64,0.05,80004,0.02,0.00,0.00,4476,2.92,2.79,0.10,268612,0.06,0.04,0.01,27752,
01_track_139,,,,,0.02,0.01,0.00,4476,5.71,5.40,0.27,557416,0.08,0.04,0.01,28016,
01_track_14,0.50,0.42,0.05,66288,0.02,0.01,0.00,4476,1.61,1.48,0.12,203960,0.05,0.04,0.01,27304,
01_track_140,0.44,0.38,0.03,64136,0.02,0.01,0.00,4476,2.29,2.12,0.15,232816,0.06,0.05,0.01,27900,
01_track_141,0.51,0.44,0.05,63912,0.02,0.01,0.00,4476,1.96,1.86,0.09,217204,0.06,0.04,0.01,27648,
01_track_142,,,,,0.02,0.01,0.00,4476,20.86,20.32,0.48,758600,0.05,0.04,0.00,24468,
01_track_143,,,,,0.02,0.01,0.00,4476,10.47,10.10,0.32,708440,0.10,0.04,0.01,28048,
01_track_144,1.06,0.94,0.09,134632,0.02,0.01,0.00,4476,21.61,20.96,0.58,729336,0.05,0.03,0.01,24468,
01_track_145,0.46,0.40,0.04,57000,0.02,0.01,0.00,4476,1.85,1.74,0.09,212964,0.06,0.04,0.01,27544,
01_track_146,0.50,0.43,0.05,58484,0.02,0.01,0.00,4476,1.62,1.52,0.09,209892,0.05,0.04,0.01,24452,
01_track_147,0.70,0.63,0.05,81396,0.02,0.01,0.00,4476,3.14,3.00,0.12,264088,0.08,0.04,0.01,27772,
01_track_148,,,,,0.02,0.01,0.00,4476,68.92,67.89,0.84,774260,0.08,0.05,0.01,27744,
01_track_149,0.52,0.44,0.04,58840,0.01,0.01,0.00,4476,4.60,4.43,0.13,290064,0.05,0.03,0.02,27824,
01_track_15,,,,,0.01,0.01,0.00,4476,29.43,28.96,0.38,751284,0.06,0.04,0.01,27716,
01_track_150,,,,,0.02,0.01,0.00,4476,2.02,1.88,0.11,211928,0.06,0.03,0.02,27596,
01_track_151,7.73,7.14,0.55,1064036,0.02,0.00,0.00,4476,5.05,4.83,0.20,570060,0.06,0.04,0.01,27792,
01_track_152,46.45,39.67,4.97,4426312,0.01,0.00,0.00,4476,1.79,1.64,0.14,204100,0.05,0.03,0.01,24472,
01_track_153,1.89,1.71,0.14,294996,0.02,0.01,0.00,4476,3.73,3.60,0.10,295068,0.06,0.04,0.01,27780,
01_track_154,0.51,0.45,0.04,65148,0.02,0.01,0.00,4476,1.82,1.69,0.12,202844,0.05,0.03,0.01,27160,
01_track_155,86.59,46.93,25.76,28765020,0.02,0.01,0.00,4476,9.23,8.94,0.26,701616,0.05,0.03,0.01,24456,
01_track_156,30.15,27.16,2.23,2425784,0.02,0.01,0.00,4476,7.99,7.63,0.33,697100,0.06,0.04,0.01,27896,
01_track_157,,,,,0.02,0.01,0.00,4476,21.78,21.40,0.31,728016,0.05,0.03,0.01,24484,
01_track_158,52.31,30.21,12.67,18394968,0.02,0.01,0.00,4476,2.46,2.33,0.10,258716,0.06,0.04,0.01,27616,
01_track_159,,,,,0.02,0.01,0.00,4476,,,,,0.06,0.04,0.01,28140,
01_track_16,83.91,48.29,20.84,30568196,0.02,0.01,0.00,4476,5.13,4.92,0.19,335368,0.07,0.04,0.02,28596,
01_track_160,0.66,0.58,0.05,81500,0.02,0.01,0.00,4476,1.82,1.71,0.10,207236,0.05,0.03,0.01,24464,
01_track_161,,,,,0.02,0.01,0.00,4476,,,,,0.06,0.04,0.01,27964,
01_track_162,64.59,40.85,19.75,30563860,0.02,0.01,0.00,4476,3.78,3.60,0.17,269228,0.06,0.04,0.01,27932,
01_track_163,0.60,0.53,0.05,67628,0.02,0.01,0.00,4476,3.66,3.48,0.16,250424,0.06,0.04,0.01,27336,
01_track_164,0.57,0.52,0.04,67832,0.02,0.00,0.01,4476,8.01,7.76,0.21,628148,0.05,0.04,0.01,24468,
01_track_165,2.39,2.13,0.23,314688,0.02,0.01,0.00,4476,8.80,8.35,0.41,710028,0.06,0.04,0.01,27836,
01_track_166,24.99,16.96,2.17,1691796,0.02,0.01,0.01,4476,33.44,32.58,0.76,771284,0.06,0.05,0.01,28004,
01_track_167,0.76,0.67,0.06,90496,0.01,0.01,0.00,4476,1.80,1.65,0.14,202004,0.05,0.04,0.01,27752,
01_track_168,114.62,95.40,10.04,10483076,0.02,0.01,0.00,4476,19.60,19.02,0.51,715192,0.05,0.03,0.01,24456,
01_track_169,17.63,16.00,1.46,2050824,0.02,0.01,0.00,4476,2.72,2.58,0.12,257648,0.06,0.04,0.01,27968,
01_track_17,,,,,0.02,0.01,0.00,4476,10.41,10.15,0.23,708196,0.06,0.04,0.01,28112,
01_track_170,,,,,0.02,0.01,0.00,4476,1.86,1.70,0.14,203988,0.05,0.03,0.01,24456,
01_track_171,3.07,2.72,0.31,442648,0.02,0.01,0.00,4476,29.37,28.95,0.34,762064,0.05,0.03,0.01,24476,
01_track_172,0.95,0.85,0.07,113596,0.02,0.01,0.00,4476,3.97,3.82,0.13,260664,0.06,0.04,0.01,27716,
01_track_173,3.75,3.41,0.30,538484,0.02,0.01,0.00,4476,40.63,39.59,0.93,758048,0.06,0.05,0.01,27884,
01_track_174,108.90,90.44,16.54,30621728,0.02,0.01,0.00,4476,5.90,5.64,0.23,653992,0.07,0.05,0.02,28324,
01_track_175,5.02,4.67,0.33,569268,0.02,0.01,0.00,4476,1.69,1.59,0.09,212024,0.05,0.04,0.01,24468,
01_track_176,0.49,0.40,0.04,58784,0.02,0.01,0.00,4476,1.90,1.79,0.10,216228,0.05,0.03,0.01,24464,
01_track_177,64.27,39.03,25.07,30565176,0.02,0.01,0.00,4476,,,,,0.06,0.05,0.01,28184,
01_track_178,,,,,0.02,0.00,0.01,4476,,,,,0.09,0.07,0.02,29232,
01_track_179,4.68,4.23,0.41,596804,0.02,0.01,0.00,4476,28.08,27.70,0.31,745368,0.05,0.04,0.01,24464,
01_track_18,,,,,0.02,0.01,0.00,4476,18.67,18.28,0.33,736060,0.05,0.03,0.01,24480,
01_track_180,20.30,18.51,1.71,2130016,0.02,0.01,0.00,4476,1.64,1.53,0.09,211696,0.05,0.03,0.01,24464,
01_track_181,0.98,0.88,0.06,120648,0.01,0.01,0.00,4476,29.84,29.02,0.73,753264,0.05,0.03,0.01,24464,
01_track_182,0.80,0.71,0.07,76492,0.01,0.01,0.00,4476,4.72,4.55,0.13,273772,0.06,0.04,0.01,27956,
01_track_183,,,,,0.02,0.01,0.00,4476,21.80,21.43,0.30,736844,0.05,0.03,0.01,24480,
01_track_184,27.81,25.58,2.14,2753292,0.02,0.01,0.00,4476,,,,,0.06,0.04,0.01,27920,
01_track_185,0.68,0.59,0.07,80860,0.02,0.01,0.00,4476,1.60,1.50,0.08,209312,0.05,0.03,0.01,24464,
01_track_186,0.93,0.82,0.07,109532,0.02,0.01,0.00,4476,31.49,31.04,0.36,746564,0.06,0.04,0.02,28144,
01_track_187,3.26,2.81,0.41,625012,0.02,0.01,0.00,4476,2.61,2.49,0.10,221680,0.06,0.04,0.01,27544,
01_track_188,,,,,0.02,0.01,0.00,4476,,,,,0.08,0.05,0.02,29816,
01_track_189,,,,,0.02,0.01,0.00,4476,2.95,2.80,0.13,266528,0.06,0.04,0.01,27552,
01_track_19,0.78,0.65,0.05,89184,0.02,0.01,0.00,4476,4.42,4.29,0.11,265516,0.05,0.03,0.01,24476,
01_track_190,0.63,0.56,0.04,74940,0.02,0.01,0.00,4476,8.51,8.21,0.27,703884,0.05,0.04,0.01,24468,
01_track_191,43.60,27.45,15.54,29700020,0.02,0.01,0.00,4476,3.54,3.38,0.13,268412,0.06,0.04,0.01,27516,
01_track_192,0.61,0.54,0.04,66844,0.02,0.01,0.00,4476,1.99,1.89,0.09,216776,0.05,0.03,0.01,24456,
01_track_193,0.42,0.36,0.04,55128,0.02,0.01,0.00,4476,1.43,1.34,0.08,185196,0.05,0.03,0.00,24444,
01_track_194,,,,,0.01,0.01,0.00,4476,2.38,2.22,0.12,253852,0.06,0.04,0.01,28180,
01_track_195,0.56,0.49,0.04,63084,0.02,0.01,0.00,4476,1.89,1.78,0.10,217208,0.05,0.03,0.01,27716,
01_track_196,0.82,0.74,0.06,99920,0.02,0.01,0.00,4476,21.10,20.68,0.35,739076,0.05,0.03,0.01,24476,
01_track_197,1.39,1.24,0.09,183716,0.02,0.01,0.00,4476,26.10,25.72,0.31,768328,0.05,0.03,0.01,24480,
01_track_198,,,,,0.02,0.01,0.00,4476,27.09,26.67,0.35,752560,0.10,0.08,0.01,30624,
01_track_199,,,,,0.02,0.01,0.00,4476,2.61,2.46,0.10,223756,0.06,0.04,0.01,27868,
01_track_2,,,,,0.02,0.01,0.00,4476,2.16,2.05,0.09,217396,0.05,0.04,0.01,27372,
01_track_20,,,,,0.06,0.01,0.00,4476,3.48,3.30,0.15,272784,0.05,0.03,0.01,27280,
01_track_200,0.56,0.42,0.04,56856,0.02,0.01,0.00,4476,1.80,1.70,0.08,211208,0.05,0.03,0.01,24456,
01_track_21,1.58,1.44,0.11,205664,0.07,0.01,0.00,4476,20.27,19.90,0.30,755920,0.05,0.03,0.01,24476,
01_track_22,0.62,0.55,0.05,69340,0.01,0.00,0.00,4476,5.20,5.03,0.14,293020,0.06,0.04,0.01,27768,
01_track_23,,,,,0.01,0.00,0.00,4476,96.12,94.59,0.79,793532,0.05,0.04,0.01,27760,
01_track_24,12.01,10.49,1.03,1489300,0.01,0.00,0.00,4476,4.42,4.25,0.15,384736,0.06,0.04,0.02,27892,
01_track_25,,,,,0.01,0.00,0.01,4476,3.32,3.17,0.13,275592,0.07,0.05,0.01,28816,
01_track_26,,,,,0.01,0.01,0.00,4476,2.42,2.29,0.11,221076,0.06,0.04,0.01,27520,
01_track_27,0.48,0.42,0.04,64244,0.02,0.01,0.00,4476,4.36,4.21,0.13,260648,0.05,0.03,0.01,24464,
01_track_28,,,,,0.01,0.01,0.00,4476,35.91,35.42,0.39,767420,0.07,0.05,0.01,28288,
01_track_29,2.02,1.86,0.13,308908,0.01,0.01,0.00,4476,8.16,7.71,0.41,702560,0.06,0.04,0.01,27844,
01_track_3,17.79,16.27,1.46,2040700,0.02,0.01,0.00,4476,8.50,8.10,0.37,671328,0.06,0.03,0.02,27408,
01_track_30,,,,,0.02,0.01,0.00,4476,3.75,3.54,0.18,247616,0.05,0.03,0.01,27280,
01_track_31,,,,,0.02,0.01,0.00,4476,4.06,3.92,0.12,262656,0.05,0.03,0.01,24468,
01_track_32,1.15,1.05,0.07,171516,0.02,0.01,0.00,4476,2.43,2.28,0.13,260572,0.06,0.04,0.01,27736,
01_track_33,,,,,0.01,0.01,0.00,4476,3.40,3.24,0.14,265880,0.06,0.04,0.01,28228,
01_track_34,0.87,0.77,0.07,102696,0.02,0.01,0.00,4476,2.69,2.49,0.17,254028,0.06,0.04,0.01,27708,
01_track_35,,,,,0.02,0.01,0.00,4476,28.08,27.60,0.39,757700,0.06,0.04,0.01,28088,
01_track_36,,,,,0.02,0.01,0.00,4476,,,,,0.07,0.04,0.02,28344,
01_track_37,3.49,3.13,0.31,558188,0.01,0.01,0.00,4476,22.76,22.33,0.36,764660,0.05,0.03,0.01,24476,
01_track_38,8.67,8.11,0.52,755352,0.01,0.01,0.00,4476,2.83,2.70,0.10,259752,0.06,0.05,0.00,28116,
01_track_39,,,,,0.02,0.01,0.00,4476,63.85,62.97,0.72,814728,0.06,0.04,0.01,27956,
01_track_4,0.64,0.54,0.06,70496,0.02,0.01,0.00,4476,2.08,1.99,0.08,215632,0.05,0.04,0.01,27252,
01_track_40,2.14,1.96,0.16,306924,0.02,0.01,0.00,4476,3.28,3.13,0.12,284892,0.06,0.04,0.01,27736,
01_track_41,,,,,0.02,0.01,0.00,4476,23.87,23.29,0.52,738320,0.05,0.03,0.01,24472,
01_track_42,,,,,0.02,0.01,0.00,4476,5.56,5.36,0.17,449932,0.06,0.05,0.01,29140,
01_track_43,,,,,0.01,0.01,0.00,4476,30.21,29.46,0.66,768324,0.10,0.08,0.01,33832,
01_track_44,0.46,0.40,0.04,65500,0.02,0.01,0.00,4476,1.41,1.29,0.11,177920,0.05,0.03,0.01,24444,
01_track_45,3.18,2.81,0.33,528036,0.02,0.01,0.00,4476,30.15,29.25,0.81,827420,0.05,0.03,0.01,24476,
01_track_46,,,,,0.01,0.01,0.00,4476,10.19,9.90,0.25,706416,0.06,0.04,0.01,27804,
01_track_47,9.63,9.13,0.44,650240,0.01,0.01,0.00,4476,2.63,2.50,0.12,252844,0.06,0.04,0.02,28172,
01_track_48,0.55,0.50,0.04,58676,0.01,0.01,0.00,4476,2.39,2.27,0.10,219588,0.05,0.03,0.01,24468,
01_track_49,0.84,0.74,0.06,99772,0.01,0.01,0.00,4476,1.62,1.51,0.09,218764,0.05,0.04,0.01,24452,
01_track_5,1.05,0.94,0.08,120540,0.02,0.01,0.00,4476,19.35,19.00,0.30,737372,0.05,0.04,0.01,24476,
01_track_50,,,,,0.01,0.01,0.00,4476,,,,,0.15,0.12,0.02,49428,
01_track_51,1.91,1.71,0.17,326628,0.02,0.01,0.00,4476,24.06,23.59,0.40,749216,0.05,0.03,0.01,24476,
01_track_52,31.63,29.01,2.51,3112676,0.02,0.01,0.00,4476,1.74,1.64,0.08,213364,0.04,0.03,0.01,24464,
01_track_53,,,,,0.02,0.01,0.00,4476,4.57,4.36,0.18,399680,0.06,0.04,0.01,28392,
01_track_54,,,,,0.02,0.01,0.00,4476,23.68,23.26,0.35,760548,0.06,0.03,0.02,28112,
01_track_55,,,,,0.02,0.01,0.00,4476,5.14,4.93,0.19,479644,0.14,0.09,0.05,39132,
01_track_56,8.39,7.73,0.59,1099996,0.02,0.01,0.00,4476,3.27,3.11,0.14,279880,0.06,0.04,0.01,27828,
01_track_57,11.10,10.34,0.71,1158256,0.01,0.01,0.00,4476,10.36,9.99,0.33,723772,0.05,0.04,0.01,24480,
01_track_58,2.83,2.56,0.24,508508,0.02,0.01,0.00,4476,4.12,3.97,0.13,343668,0.06,0.05,0.01,27864,
01_track_59,,,,,0.02,0.01,0.00,4476,5.10,4.91,0.15,325932,0.06,0.04,0.01,27916,
01_track_6,70.10,55.22,14.70,30572764,0.02,0.01,0.00,4476,5.37,5.15,0.19,483292,0.06,0.05,0.01,28824,
01_track_60,,,,,0.02,0.01,0.00,4476,2.73,2.61,0.11,250488,0.07,0.04,0.01,27852,
01_track_61,2.91,2.58,0.31,494156,0.02,0.01,0.00,4476,2.09,1.97,0.10,250232,0.05,0.04,0.00,24456,
01_track_62,1.50,1.35,0.11,199372,0.02,0.01,0.00,4476,1.61,1.51,0.08,213372,0.05,0.03,0.02,24468,
01_track_63,23.58,21.56,1.94,2453472,0.02,0.01,0.00,4476,3.97,3.80,0.15,347076,0.06,0.04,0.01,27996,
01_track_64,,,,,0.02,0.00,0.00,4476,59.85,59.16,0.54,766252,0.06,0.04,0.01,27740,
01_track_65,5.47,4.93,0.50,804464,0.02,0.01,0.00,4476,3.23,3.08,0.13,277876,0.06,0.03,0.02,27768,
01_track_66,0.67,0.58,0.05,74688,0.02,0.01,0.00,4476,6.60,6.38,0.18,470260,0.05,0.03,0.01,27696,
01_track_67,,,,,0.02,0.01,0.00,4476,7.28,6.99,0.27,712932,0.06,0.04,0.01,28052,
01_track_68,,,,,0.01,0.01,0.00,4476,10.26,9.88,0.34,707312,0.05,0.04,0.01,24468,
01_track_69,,,,,0.02,0.01,0.00,4476,9.25,8.96,0.26,718556,0.07,0.05,0.01,29912,
01_track_7,3.50,3.10,0.38,609884,0.02,0.01,0.00,4476,6.23,5.93,0.28,695776,0.06,0.03,0.01,27984,
01_track_70,,,,,0.01,0.01,0.00,4476,105.08,103.98,0.83,1170824,0.06,0.04,0.01,27724,
01_track_71,,,,,0.02,0.01,0.00,4476,2.41,2.25,0.14,241400,0.06,0.04,0.01,28228,
01_track_72,95.33,79.55,15.53,30584628,0.02,0.01,0.00,4476,8.91,8.61,0.26,711380,0.06,0.04,0.01,28124,
01_track_73,,,,,0.02,0.01,0.00,4476,11.56,11.17,0.34,708784,0.05,0.03,0.01,24472,
01_track_74,5.85,5.46,0.36,1053796,0.02,0.01,0.00,4476,6.44,6.08,0.33,699092,0.06,0.04,0.01,27956,
01_track_75,,,,,0.02,0.01,0.00,4476,3.78,3.62,0.13,278744,0.05,0.03,0.01,24456,
01_track_76,0.59,0.40,0.04,57244,0.02,0.01,0.00,4476,4.71,4.52,0.16,281820,0.05,0.03,0.01,24468,
01_track_77,,,,,0.01,0.01,0.00,4476,4.60,4.45,0.13,279912,0.13,0.08,0.03,36740,
01_track_78,0.64,0.56,0.04,76456,0.02,0.00,0.01,4476,1.71,1.59,0.09,209184,0.05,0.03,0.01,24464,
01_track_79,55.54,52.58,2.80,4124212,0.02,0.01,0.01,4476,10.60,10.30,0.26,712316,0.05,0.03,0.01,24476,
01_track_8,26.41,24.39,1.77,3331812,0.01,0.01,0.00,4476,3.28,3.10,0.15,253296,0.06,0.04,0.01,27504,
01_track_80,9.57,9.07,0.46,1079116,0.01,0.01,0.00,4476,7.30,7.06,0.21,593596,0.06,0.04,0.02,27588,
01_track_81,3.24,2.93,0.28,545684,0.01,0.01,0.00,4476,9.82,9.48,0.30,717252,0.06,0.04,0.01,27796,
01_track_82,,,,,0.01,0.01,0.00,4476,3.83,3.69,0.12,274188,0.06,0.04,0.01,28088,
01_track_83,0.45,0.39,0.03,65420,0.01,0.01,0.00,4476,1.70,1.59,0.10,212732,0.05,0.03,0.01,24452,
01_track_84,0.93,0.84,0.04,125272,0.02,0.01,0.00,4476,3.11,2.97,0.12,263344,0.06,0.04,0.01,27752,
01_track_85,,,,,0.02,0.01,0.00,4476,9.80,9.44,0.31,717364,0.05,0.03,0.01,24468,
01_track_86,0.66,0.59,0.04,71924,0.02,0.01,0.00,4476,28.42,27.87,0.48,748972,0.05,0.04,0.01,24464,
01_track_87,,,,,0.02,0.01,0.00,4476,4.21,4.07,0.12,290440,0.06,0.04,0.01,28044,
01_track_88,,,,,0.02,0.01,0.00,4476,4.10,3.92,0.16,358932,0.06,0.04,0.01,27916,
01_track_89,0.50,0.42,0.03,64640,0.02,0.01,0.00,4476,1.77,1.66,0.10,210824,0.05,0.03,0.02,24452,
01_track_9,1.59,1.48,0.08,263608,0.02,0.01,0.00,4476,5.96,5.65,0.28,571936,0.06,0.04,0.01,27840,
01_track_90,1.33,1.22,0.09,215204,0.01,0.01,0.00,4476,22.63,22.24,0.32,773908,0.05,0.04,0.01,24476,
01_track_91,,,,,0.02,0.00,0.00,4476,10.20,9.83,0.34,723388,0.05,0.03,0.01,24456,
01_track_92,,,,,0.01,0.01,0.00,4476,21.11,20.70,0.35,721976,0.05,0.04,0.01,24468,
01_track_93,,,,,0.02,0.01,0.00,4476,26.63,26.17,0.39,753348,0.05,0.03,0.01,24460,
01_track_94,65.74,60.91,4.63,5613224,0.02,0.00,0.00,4476,1.94,1.79,0.13,208216,0.05,0.04,0.01,24468,
01_track_95,4.51,4.09,0.39,645356,0.02,0.01,0.00,4476,4.27,4.09,0.15,317688,0.05,0.03,0.01,27212,
01_track_96,1.06,0.94,0.09,132640,0.02,0.01,0.00,4476,2.76,2.63,0.11,261608,0.06,0.04,0.01,27992,
01_track_97,0.72,0.63,0.06,80360,0.01,0.01,0.00,4476,2.01,1.91,0.09,216356,0.06,0.04,0.01,27620,
01_track_98,5.54,5.16,0.32,1008456,0.02,0.01,0.00,4476,10.34,10.00,0.30,714044,0.05,0.04,0.00,24480,
01_track_99,0.78,0.69,0.06,99584,0.01,0.01,0.00,4476,29.07,28.51,0.47,762704,0.05,0.04,0.00,24480,
02_track_1,,,,,0.02,0.01,0.00,4476,5.68,5.46,0.17,337212,0.09,0.06,0.02,33272,
02_track_2,,,,,0.02,0.01,0.01,4476,,,,,1.82,1.57,0.24,272792,
02_track_3,,,,,0.02,0.01,0.00,4476,,,,,15.92,13.90,1.97,1684552,
02_track_4,,,,,0.02,0.01,0.00,4476,,,,,,,,,
02_track_5,,,,,0.02,0.01,0.00,4476,3.89,3.73,0.14,271220,0.06,0.04,0.01,27888,
02_track_6,,,,,0.02,0.01,0.00,4476,69.61,68.19,0.91,780440,0.29,0.23,0.05,66068,
02_track_7,,,,,0.02,0.01,0.00,4476,,,,,,,,,
02_track_8,,,,,0.01,0.01,0.00,4476,2.19,2.09,0.09,214608,0.06,0.04,0.01,27412,
02_track_9,,,,,0.02,0.01,0.00,4476,,,,,,,,,
03_track_1,,,,,0.01,0.01,0.00,4476,2.36,2.24,0.11,233748,0.05,0.03,0.01,24208,
03_track_10,1.07,0.95,0.08,139900,0.01,0.01,0.00,4476,1.95,1.84,0.09,207396,0.05,0.03,0.01,24212,
03_track_100,0.67,0.59,0.04,70712,0.02,0.01,0.00,4476,2.13,2.01,0.10,245688,0.06,0.03,0.02,27456,
03_track_101,,,,,0.02,0.01,0.00,4476,2.52,2.39,0.12,251192,0.06,0.04,0.01,27484,
03_track_102,0.68,0.60,0.04,79584,0.02,0.01,0.00,4476,2.16,2.02,0.12,213224,0.06,0.04,0.01,27548,
03_track_103,,,,,0.02,0.01,0.00,4476,1.83,1.71,0.10,211748,0.06,0.04,0.01,27228,
03_track_104,0.48,0.43,0.03,64204,0.02,0.00,0.01,4476,1.81,1.69,0.10,211080,0.06,0.04,0.01,27304,
03_track_105,0.49,0.42,0.04,65768,0.01,0.01,0.00,4476,1.84,1.71,0.11,211012,0.05,0.04,0.01,27300,
03_track_106,0.48,0.42,0.04,65336,0.02,0.01,0.00,4476,1.90,1.76,0.13,206020,0.05,0.04,0.00,27300,
03_track_107,0.61,0.54,0.04,68096,0.02,0.01,0.00,4476,2.10,1.97,0.11,216408,0.05,0.04,0.01,27400,
03_track_108,0.56,0.50,0.03,68744,0.02,0.01,0.00,4476,1.98,1.87,0.10,216708,0.05,0.03,0.01,27344,
03_track_109,,,,,0.01,0.01,0.00,4476,22.50,22.06,0.37,768268,0.06,0.05,0.01,27768,
03_track_11,0.49,0.44,0.03,66052,0.01,0.01,0.00,4476,1.39,1.30,0.08,183452,0.05,0.04,0.01,26020,
03_track_110,,,,,0.01,0.00,0.00,4476,2.24,2.11,0.12,206192,0.06,0.04,0.01,27436,
03_track_111,,,,,0.02,0.01,0.00,4476,2.32,2.22,0.08,219776,0.05,0.03,0.02,27464,
