,bass,,,,cvc5,,,,ostrich,,,,z3-noodler
filename,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem
benchmark_0179g,0.28,0.09,0.01,34032,0.01,0.01,0.00,4476,0.75,0.70,0.04,93412,0.02,0.01,0.00,4468,
benchmark_0467g,0.29,0.09,0.01,34028,0.01,0.01,0.00,4476,0.80,0.75,0.05,94564,0.01,0.01,0.00,4468,
benchmark_0454g,0.27,0.09,0.02,37300,0.02,0.01,0.00,4476,0.74,0.68,0.04,95228,0.02,0.01,0.00,4468,
benchmark_0161g,0.17,0.09,0.02,37296,0.01,0.01,0.00,4476,0.76,0.68,0.06,93276,0.02,0.01,0.00,4468,
benchmark_0106g,0.29,0.09,0.01,34036,0.02,0.01,0.00,4476,0.74,0.68,0.05,93464,0.01,0.01,0.00,4468,
benchmark_0021g,0.19,0.09,0.02,34528,0.02,0.01,0.00,4476,0.75,0.70,0.04,93528,0.02,0.01,0.00,4468,
benchmark_0156g,0.28,0.09,0.01,34028,0.02,0.01,0.00,4476,0.78,0.72,0.05,93440,0.02,0.01,0.00,4468,
benchmark_0399g,0.27,0.09,0.01,34508,0.02,0.01,0.00,4476,0.75,0.71,0.04,93652,0.02,0.01,0.00,4468,
benchmark_0307g,0.26,0.09,0.02,34520,0.02,0.01,0.00,4476,0.78,0.73,0.04,93396,0.02,0.01,0.00,4468,
benchmark_0317g,0.27,0.08,0.02,33996,0.02,0.01,0.00,4476,0.75,0.70,0.05,95292,0.02,0.01,0.00,4468,
benchmark_0155g,0.29,0.09,0.02,37312,0.01,0.01,0.00,4476,0.73,0.68,0.04,93392,0.02,0.01,0.00,4468,
benchmark_0423g,0.27,0.09,0.02,34036,0.02,0.01,0.00,4476,0.75,0.69,0.05,93068,0.01,0.00,0.00,4468,
benchmark_0364g,0.26,0.09,0.02,34520,0.02,0.00,0.00,4476,0.82,0.77,0.04,94640,0.02,0.01,0.00,4468,
benchmark_0334g,0.24,0.09,0.02,34528,0.02,0.01,0.00,4476,0.81,0.76,0.04,94744,0.02,0.01,0.00,4468,
benchmark_0497g,0.28,0.09,0.01,34032,0.02,0.01,0.00,4476,0.77,0.71,0.05,93340,0.01,0.00,0.00,4468,
benchmark_0192g,0.26,0.09,0.02,34520,0.01,0.01,0.00,4476,0.76,0.71,0.04,93312,0.02,0.01,0.00,4468,
benchmark_0417g,0.15,0.09,0.01,34028,0.01,0.01,0.00,4476,0.77,0.71,0.04,93212,0.02,0.01,0.00,4468,
benchmark_0391g,0.12,0.08,0.02,33988,0.02,0.01,0.00,4476,0.76,0.71,0.05,93252,0.02,0.01,0.01,4468,
benchmark_0006g,0.13,0.09,0.02,37304,0.02,0.01,0.00,4476,0.76,0.70,0.05,93332,0.02,0.01,0.00,4468,
benchmark_0406g,0.16,0.09,0.02,34520,0.02,0.01,0.00,4476,0.76,0.70,0.05,93304,0.02,0.01,0.00,4468,
benchmark_0349g,0.16,0.09,0.01,34036,0.02,0.01,0.00,4476,0.76,0.69,0.06,93224,0.01,0.01,0.00,4468,
benchmark_0486g,0.13,0.09,0.02,34516,0.01,0.01,0.00,4476,0.77,0.72,0.04,93408,0.02,0.01,0.00,4468,
benchmark_0123g,0.14,0.09,0.02,34524,0.02,0.01,0.00,4476,0.75,0.69,0.04,93360,0.02,0.01,0.00,4468,
benchmark_0431g,0.18,0.09,0.02,34004,0.02,0.01,0.00,4476,0.76,0.72,0.04,93352,0.02,0.01,0.00,4468,
benchmark_0024g,0.15,0.09,0.02,34036,0.02,0.01,0.00,4476,0.73,0.67,0.05,93416,0.02,0.01,0.00,4468,
benchmark_0138g,0.18,0.09,0.01,33988,0.02,0.01,0.00,4476,0.75,0.69,0.05,95276,0.02,0.01,0.00,4468,
benchmark_0027g,0.14,0.09,0.02,35624,0.02,0.01,0.00,4476,0.74,0.69,0.04,93720,0.02,0.01,0.00,4468,
benchmark_0247g,0.12,0.08,0.02,34024,0.02,0.01,0.00,4476,0.72,0.67,0.03,95300,0.02,0.01,0.00,4468,
benchmark_0046g,0.12,0.08,0.02,34000,0.02,0.01,0.00,4476,0.74,0.68,0.05,93364,0.01,0.01,0.00,4468,
benchmark_0120g,0.18,0.09,0.02,34524,0.02,0.01,0.00,4476,0.73,0.68,0.04,93284,0.02,0.01,0.00,4468,
benchmark_0193g,0.18,0.09,0.02,36792,0.02,0.01,0.00,4476,0.72,0.68,0.03,93328,0.02,0.01,0.00,4468,
benchmark_0174g,0.17,0.09,0.02,34000,0.02,0.01,0.00,4476,0.75,0.70,0.04,93324,0.02,0.01,0.00,4468,
benchmark_0198g,0.18,0.09,0.02,34524,0.02,0.01,0.00,4476,0.75,0.71,0.03,93336,0.01,0.01,0.00,4468,
benchmark_0036g,0.18,0.09,0.02,37296,0.02,0.01,0.00,4476,0.77,0.71,0.05,93400,0.02,0.01,0.00,4468,
benchmark_0153g,0.19,0.10,0.02,37332,0.02,0.01,0.00,4476,0.76,0.71,0.04,93272,0.02,0.01,0.00,4468,
benchmark_0274g,0.18,0.09,0.02,36804,0.02,0.01,0.00,4476,0.78,0.72,0.05,93324,0.02,0.01,0.00,4468,
benchmark_0093g,0.19,0.10,0.02,37296,0.02,0.01,0.00,4476,0.72,0.66,0.04,93056,0.02,0.01,0.00,4468,
benchmark_0189g,0.17,0.09,0.02,36796,0.02,0.01,0.00,4476,0.70,0.63,0.06,95024,0.01,0.01,0.00,4468,
benchmark_0068g,0.18,0.09,0.01,34516,0.02,0.01,0.00,4476,0.73,0.66,0.03,93060,0.02,0.01,0.00,4468,
benchmark_0012g,0.18,0.09,0.02,34032,0.02,0.01,0.00,4476,0.75,0.70,0.04,93052,0.01,0.01,0.00,4468,
benchmark_0246g,0.13,0.09,0.02,34516,0.02,0.01,0.01,4476,0.72,0.67,0.04,93100,0.01,0.01,0.00,4468,
benchmark_0358g,0.16,0.09,0.01,33888,0.01,0.01,0.00,4476,0.73,0.68,0.04,95528,0.02,0.01,0.00,4468,
benchmark_0039g,0.13,0.09,0.02,34020,0.01,0.01,0.00,4476,0.74,0.68,0.05,93212,0.02,0.01,0.00,4468,
benchmark_0296g,0.13,0.09,0.02,34032,0.02,0.01,0.00,4476,0.73,0.67,0.05,93316,0.02,0.01,0.00,4468,
benchmark_0250g,0.17,0.08,0.02,34000,0.02,0.00,0.01,4476,0.73,0.66,0.05,95292,0.02,0.01,0.00,4468,
benchmark_0074g,0.18,0.09,0.02,36808,0.02,0.01,0.00,4476,0.75,0.70,0.04,93412,0.02,0.01,0.00,4468,
benchmark_0322g,0.18,0.08,0.03,37296,0.02,0.01,0.00,4476,0.75,0.69,0.05,93336,0.02,0.01,0.00,4468,
benchmark_0206g,0.19,0.09,0.02,36792,0.02,0.01,0.00,4476,0.77,0.72,0.04,93448,0.02,0.01,0.00,4468,
benchmark_0328g,0.13,0.09,0.02,34020,0.01,0.01,0.00,4476,0.76,0.69,0.05,93428,0.01,0.01,0.00,4468,
benchmark_0184g,0.18,0.09,0.02,36808,0.01,0.01,0.00,4476,0.76,0.71,0.04,93296,0.02,0.01,0.00,4468,
benchmark_0142g,0.13,0.09,0.02,34032,0.02,0.01,0.00,4476,0.76,0.70,0.05,93464,0.02,0.01,0.00,4468,
benchmark_0049g,0.20,0.09,0.02,36812,0.02,0.01,0.00,4476,0.72,0.67,0.04,95428,0.01,0.01,0.00,4468,
benchmark_0372g,0.13,0.09,0.03,37304,0.02,0.01,0.00,4476,0.73,0.68,0.04,93448,0.01,0.01,0.00,4468,
benchmark_0128g,0.14,0.08,0.02,33892,0.01,0.01,0.00,4476,0.73,0.67,0.05,93436,0.02,0.01,0.00,4468,
benchmark_0347g,0.13,0.09,0.02,30432,0.01,0.01,0.00,4476,0.74,0.66,0.04,95516,0.02,0.01,0.00,4468,
benchmark_0095g,0.15,0.09,0.02,32280,0.02,0.01,0.00,4476,0.80,0.74,0.05,94704,0.02,0.01,0.00,4468,
benchmark_0463g,0.15,0.09,0.01,32892,0.01,0.01,0.00,4476,0.76,0.69,0.06,93208,0.02,0.01,0.00,4468,
benchmark_0010g,0.25,0.09,0.02,31592,0.03,0.01,0.00,4476,0.73,0.66,0.06,95688,0.02,0.01,0.00,4468,
benchmark_0386g,0.35,0.09,0.01,33424,0.01,0.00,0.00,4476,0.75,0.68,0.06,93224,0.02,0.01,0.00,4468,
benchmark_0134g,0.41,0.08,0.02,33636,0.01,0.01,0.00,4476,0.74,0.68,0.05,93344,0.02,0.01,0.00,4468,
benchmark_0025g,0.14,0.09,0.02,32484,0.01,0.01,0.00,4476,0.80,0.73,0.06,93464,0.01,0.00,0.00,4468,
benchmark_0488g,0.11,0.09,0.01,34008,0.01,0.01,0.00,4476,0.77,0.72,0.04,93264,0.02,0.01,0.00,4468,
benchmark_0229g,0.13,0.09,0.02,32484,0.01,0.01,0.00,4476,0.78,0.72,0.05,93200,0.01,0.01,0.00,4468,
benchmark_0033g,0.14,0.08,0.03,37232,0.02,0.01,0.00,4476,0.82,0.76,0.04,94772,0.01,0.01,0.00,4468,
benchmark_0350g,0.27,0.08,0.02,31368,0.02,0.01,0.00,4476,0.78,0.73,0.04,92984,0.02,0.01,0.00,4468,
benchmark_0004g,0.17,0.09,0.02,32264,0.02,0.01,0.00,4476,0.77,0.72,0.04,93152,0.01,0.01,0.00,4468,
benchmark_0304g,0.18,0.08,0.02,29804,0.02,0.01,0.00,4476,0.76,0.70,0.05,93320,0.02,0.01,0.00,4468,
benchmark_0447g,0.27,0.09,0.02,32372,0.01,0.01,0.00,4476,0.75,0.70,0.04,93440,0.01,0.01,0.00,4468,
benchmark_0294g,0.26,0.09,0.02,36316,0.01,0.01,0.00,4476,0.76,0.70,0.05,93448,0.02,0.01,0.00,4468,
benchmark_0345g,0.42,0.08,0.02,34032,0.02,0.01,0.00,4476,0.80,0.70,0.05,93284,0.02,0.01,0.00,4468,
benchmark_0125g,0.23,0.09,0.01,29552,0.01,0.01,0.00,4476,0.75,0.69,0.05,93196,0.02,0.01,0.00,4468,
benchmark_0133g,0.38,0.09,0.02,32280,0.01,0.00,0.00,4476,0.75,0.69,0.05,93456,0.02,0.01,0.00,4468,
benchmark_0171g,0.30,0.09,0.01,34524,0.01,0.01,0.00,4476,0.73,0.68,0.04,93320,0.01,0.01,0.00,4468,
benchmark_0361g,0.41,0.08,0.02,33924,0.02,0.01,0.00,4476,0.73,0.67,0.05,93192,0.02,0.01,0.00,4468,
benchmark_0115g,0.38,0.09,0.01,30432,0.01,0.01,0.00,4476,0.74,0.69,0.04,93196,0.01,0.01,0.00,4468,
benchmark_0311g,0.38,0.08,0.02,33600,0.01,0.01,0.00,4476,0.75,0.70,0.04,93288,0.02,0.01,0.00,4468,
benchmark_0208g,0.35,0.08,0.02,27248,0.02,0.01,0.00,4476,0.75,0.69,0.05,93428,0.02,0.01,0.00,4468,
benchmark_0205g,0.38,0.08,0.01,27276,0.02,0.01,0.00,4476,0.77,0.71,0.05,93300,0.02,0.01,0.00,4468,
benchmark_0102g,0.36,0.08,0.01,27272,0.02,0.01,0.00,4476,0.75,0.69,0.05,93308,0.02,0.01,0.00,4468,
benchmark_0058g,0.40,0.08,0.03,30068,0.02,0.01,0.00,4476,0.78,0.71,0.05,93788,0.02,0.01,0.00,4468,
benchmark_0360g,0.38,0.08,0.01,27264,0.02,0.00,0.00,4476,0.75,0.70,0.04,93304,0.02,0.01,0.00,4468,
benchmark_0370g,0.28,0.08,0.01,27256,0.02,0.01,0.00,4476,0.77,0.71,0.05,93492,0.02,0.01,0.00,4468,
benchmark_0455g,0.40,0.08,0.02,30592,0.02,0.01,0.00,4476,0.73,0.69,0.03,93508,0.02,0.01,0.00,4468,
benchmark_0051g,0.43,0.09,0.02,30592,0.02,0.01,0.00,4476,0.75,0.71,0.03,93432,0.02,0.01,0.00,4468,
benchmark_0122g,0.37,0.08,0.03,30600,0.02,0.01,0.00,4476,0.75,0.69,0.05,93484,0.02,0.00,0.01,4468,
benchmark_0239g,0.39,0.08,0.03,30056,0.01,0.01,0.00,4476,0.79,0.71,0.04,93176,0.02,0.00,0.01,4468,
benchmark_0297g,0.27,0.08,0.02,27256,0.01,0.01,0.00,4476,0.74,0.69,0.05,93420,0.02,0.01,0.00,4468,
benchmark_0270g,0.40,0.09,0.02,30600,0.02,0.01,0.00,4476,0.76,0.70,0.05,93536,0.02,0.01,0.00,4468,
benchmark_0055g,0.38,0.08,0.02,27824,0.02,0.01,0.00,4476,0.73,0.67,0.04,93428,0.02,0.01,0.00,4468,
benchmark_0374g,0.39,0.08,0.03,30068,0.01,0.00,0.00,4476,0.72,0.67,0.05,93848,0.02,0.01,0.00,4468,
benchmark_0088g,0.37,0.07,0.02,27264,0.01,0.01,0.00,4476,0.75,0.69,0.04,92984,0.02,0.01,0.00,4468,
benchmark_0252g,0.32,0.08,0.02,27276,0.02,0.01,0.00,4476,0.74,0.68,0.05,93476,0.02,0.01,0.00,4468,
benchmark_0365g,0.29,0.08,0.02,27260,0.02,0.01,0.00,4476,0.76,0.70,0.05,93096,0.02,0.01,0.00,4468,
benchmark_0377g,0.37,0.09,0.02,27816,0.02,0.01,0.00,4476,0.76,0.70,0.05,93564,0.02,0.01,0.00,4468,
benchmark_0494g,0.39,0.08,0.02,27276,0.02,0.01,0.01,4476,0.78,0.72,0.05,93564,0.02,0.01,0.00,4468,
benchmark_0145g,0.40,0.08,0.03,30060,0.01,0.01,0.00,4476,0.77,0.71,0.05,93492,0.02,0.00,0.01,4468,
benchmark_0188g,0.39,0.09,0.02,30056,0.02,0.01,0.00,4476,0.78,0.72,0.05,93324,0.02,0.01,0.00,4468,
benchmark_0262g,0.37,0.08,0.02,27244,0.02,0.00,0.01,4476,0.78,0.73,0.04,93344,0.02,0.01,0.00,4468,
benchmark_0160g,0.40,0.09,0.02,27808,0.02,0.01,0.00,4476,0.75,0.70,0.04,93164,0.02,0.01,0.00,4468,
benchmark_0204g,0.38,0.09,0.01,27232,0.02,0.01,0.00,4476,0.75,0.70,0.04,95240,0.02,0.01,0.00,4468,
benchmark_0124g,0.12,0.09,0.02,37344,0.02,0.01,0.00,4476,0.75,0.69,0.05,93308,0.02,0.01,0.00,4468,
benchmark_0022g,0.14,0.08,0.02,35432,0.01,0.01,0.00,4476,0.80,0.72,0.04,93328,0.02,0.01,0.00,4468,
benchmark_0407g,0.12,0.09,0.02,34520,0.01,0.01,0.00,4476,0.76,0.70,0.05,93532,0.02,0.01,0.00,4468,
benchmark_0071g,0.11,0.09,0.01,34512,0.01,0.01,0.00,4476,0.77,0.71,0.05,93416,0.01,0.01,0.00,4468,
benchmark_0079g,0.13,0.09,0.02,33988,0.01,0.01,0.00,4476,0.75,0.69,0.05,93284,0.01,0.00,0.01,4468,
benchmark_0087g,0.12,0.09,0.02,36804,0.01,0.01,0.00,4476,0.74,0.69,0.04,93352,0.02,0.01,0.00,4468,
benchmark_0396g,0.35,0.09,0.02,34520,0.01,0.01,0.00,4476,0.75,0.70,0.05,93188,0.02,0.00,0.01,4468,
benchmark_0260g,0.12,0.09,0.02,36804,0.01,0.00,0.00,4476,0.76,0.71,0.04,93516,0.02,0.01,0.00,4468,
benchmark_0371g,0.13,0.09,0.02,34520,0.02,0.01,0.00,4476,0.75,0.69,0.05,93288,0.02,0.01,0.00,4468,
benchmark_0416g,0.34,0.09,0.01,33856,0.02,0.01,0.00,4476,0.76,0.71,0.03,93208,0.02,0.01,0.00,4468,
benchmark_0220g,0.11,0.09,0.02,33992,0.02,0.01,0.00,4476,0.79,0.69,0.05,95092,0.02,0.01,0.00,4468,
benchmark_0435g,0.35,0.09,0.01,34032,0.02,0.01,0.00,4476,0.77,0.69,0.06,95312,0.01,0.01,0.00,4468,
benchmark_0330g,0.35,0.08,0.02,34020,0.01,0.01,0.00,4476,0.75,0.69,0.05,93372,0.01,0.01,0.00,4468,
benchmark_0404g,0.12,0.09,0.02,36812,0.01,0.01,0.00,4476,0.79,0.72,0.04,95588,0.02,0.01,0.00,4468,
benchmark_0421g,0.29,0.09,0.02,34004,0.02,0.01,0.00,4476,0.74,0.69,0.05,95492,0.01,0.00,0.00,4468,
benchmark_0403g,0.35,0.09,0.01,33984,0.02,0.01,0.00,4476,0.76,0.70,0.05,93472,0.02,0.01,0.00,4468,
benchmark_0448g,0.16,0.09,0.02,33988,0.02,0.01,0.00,4476,0.74,0.69,0.04,93396,0.01,0.01,0.00,4468,
benchmark_0150g,0.24,0.07,0.02,33888,0.02,0.01,0.00,4476,0.79,0.70,0.04,93456,0.01,0.01,0.00,4468,
benchmark_0154g,0.27,0.08,0.01,34060,0.02,0.01,0.00,4476,0.77,0.71,0.05,93468,0.02,0.01,0.00,4468,
benchmark_0290g,0.21,0.08,0.02,34020,0.01,0.01,0.00,4476,0.76,0.71,0.04,93372,0.02,0.01,0.00,4468,
benchmark_0086g,0.17,0.08,0.02,34504,0.02,0.01,0.00,4476,0.75,0.70,0.04,93316,0.02,0.01,0.00,4468,
benchmark_0419g,0.35,0.09,0.01,34032,0.01,0.00,0.00,4476,0.75,0.69,0.05,93440,0.02,0.01,0.00,4468,
benchmark_0005g,0.37,0.09,0.02,38248,0.01,0.01,0.00,4476,0.75,0.70,0.04,93276,0.02,0.01,0.00,4468,
benchmark_0368g,0.34,0.08,0.02,37316,0.02,0.01,0.00,4476,0.78,0.72,0.05,92988,0.02,0.01,0.00,4468,
benchmark_0331g,0.17,0.09,0.02,33984,0.02,0.01,0.00,4476,0.75,0.71,0.03,93292,0.02,0.01,0.00,4468,
benchmark_0332g,0.17,0.09,0.02,34504,0.01,0.01,0.00,4476,0.76,0.71,0.05,93392,0.02,0.01,0.00,4468,
benchmark_0214g,0.17,0.08,0.03,33856,0.02,0.00,0.00,4476,0.77,0.72,0.04,93484,0.01,0.01,0.00,4468,
benchmark_0325g,0.35,0.08,0.02,37312,0.02,0.01,0.00,4476,0.77,0.71,0.05,94092,0.02,0.01,0.00,4468,
benchmark_0011g,0.32,0.08,0.02,33920,0.01,0.01,0.00,4476,0.77,0.72,0.04,93484,0.01,0.01,0.00,4468,
benchmark_0498g,0.35,0.08,0.01,34020,0.02,0.01,0.00,4476,0.75,0.70,0.04,93496,0.02,0.01,0.00,4468,
benchmark_0057g,0.35,0.08,0.01,34012,0.02,0.01,0.00,4476,0.74,0.69,0.04,93476,0.01,0.01,0.00,4468,
benchmark_0014g,0.36,0.08,0.02,34020,0.02,0.01,0.00,4476,0.74,0.69,0.04,93460,0.02,0.01,0.00,4468,
benchmark_0413g,0.30,0.07,0.02,34020,0.02,0.01,0.00,4476,0.74,0.69,0.04,93548,0.02,0.01,0.00,4468,
benchmark_0383g,0.17,0.08,0.02,34504,0.02,0.01,0.00,4476,0.78,0.69,0.04,93396,0.01,0.01,0.00,4468,
benchmark_0327g,0.31,0.09,0.02,37316,0.02,0.01,0.00,4476,0.75,0.70,0.04,93452,0.01,0.01,0.00,4468,
benchmark_0314g,0.28,0.07,0.02,33984,0.02,0.01,0.00,4476,0.74,0.69,0.04,93200,0.02,0.01,0.00,4468,
benchmark_0477g,0.20,0.08,0.02,34016,0.02,0.01,0.00,4476,0.73,0.68,0.04,93272,0.02,0.01,0.00,4468,
benchmark_0196g,0.32,0.08,0.01,34020,0.02,0.00,0.00,4476,0.73,0.68,0.04,93188,0.02,0.01,0.00,4468,
benchmark_0085g,0.18,0.09,0.01,34504,0.01,0.01,0.00,4476,0.74,0.68,0.05,95376,0.02,0.01,0.00,4468,
benchmark_0400g,0.20,0.08,0.01,34012,0.01,0.01,0.00,4476,0.73,0.67,0.05,95200,0.02,0.01,0.00,4468,
benchmark_0344g,0.25,0.09,0.01,34032,0.01,0.01,0.00,4476,0.75,0.69,0.05,93196,0.02,0.01,0.00,4468,
benchmark_0114g,0.29,0.07,0.02,33984,0.01,0.00,0.00,4476,0.74,0.68,0.05,95376,0.02,0.01,0.00,4468,
benchmark_0195g,0.34,0.08,0.01,34504,0.01,0.01,0.00,4476,0.75,0.69,0.05,93452,0.01,0.00,0.00,4468,
benchmark_0500g,0.35,0.08,0.02,34504,0.02,0.01,0.00,4476,0.74,0.69,0.04,93200,0.01,0.01,0.00,4468,
benchmark_0180g,0.12,0.09,0.01,33856,0.02,0.01,0.00,4476,0.76,0.70,0.05,93428,0.02,0.01,0.00,4468,
benchmark_0283g,0.28,0.08,0.01,33980,0.02,0.01,0.00,4476,0.77,0.71,0.05,93280,0.02,0.01,0.00,4468,
benchmark_0468g,0.27,0.08,0.01,33984,0.02,0.01,0.00,4476,0.76,0.69,0.06,93500,0.02,0.01,0.00,4468,
benchmark_0305g,0.33,0.09,0.01,34520,0.02,0.01,0.00,4476,0.71,0.66,0.05,95452,0.02,0.01,0.00,4468,
benchmark_0320g,0.20,0.08,0.02,37304,0.02,0.01,0.00,4476,0.73,0.67,0.04,93380,0.02,0.01,0.00,4468,
benchmark_0474g,0.15,0.09,0.02,34512,0.02,0.01,0.00,4476,0.72,0.65,0.06,93472,0.02,0.01,0.00,4468,
benchmark_0141g,0.12,0.09,0.02,37304,0.02,0.01,0.00,4476,0.78,0.68,0.04,93432,0.02,0.01,0.00,4468,
benchmark_0254g,0.15,0.09,0.02,36880,0.02,0.01,0.00,4476,0.77,0.72,0.05,93472,0.02,0.01,0.00,4468,
benchmark_0272g,0.12,0.08,0.03,37272,0.02,0.01,0.00,4476,0.77,0.71,0.05,95328,0.02,0.01,0.00,4468,
benchmark_0080g,0.22,0.08,0.02,34012,0.02,0.01,0.00,4476,0.77,0.71,0.05,95316,0.02,0.01,0.00,4468,
benchmark_0031g,0.12,0.09,0.01,33988,0.02,0.01,0.00,4476,0.75,0.69,0.04,93332,0.02,0.01,0.00,4468,
benchmark_0168g,0.20,0.09,0.02,34520,0.02,0.01,0.00,4476,0.74,0.67,0.05,93304,0.01,0.01,0.00,4468,
benchmark_0072g,0.11,0.09,0.01,34028,0.02,0.00,0.00,4476,0.74,0.70,0.04,93724,0.02,0.01,0.00,4468,
benchmark_0440g,0.13,0.09,0.03,37312,0.02,0.01,0.00,4476,0.73,0.67,0.05,93312,0.02,0.01,0.00,4468,
benchmark_0163g,0.11,0.09,0.01,34032,0.01,0.01,0.00,4476,0.79,0.73,0.05,93368,0.02,0.01,0.00,4468,
benchmark_0070g,0.12,0.08,0.02,33888,0.01,0.01,0.00,4476,0.77,0.71,0.05,93448,0.02,0.01,0.00,4468,
