,bass,,,,cvc5,,,,ostrich,,,,z3-noodler
filename,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem
benchmark_0399,54.53,53.39,1.00,1296552,,,,,3.67,3.48,0.15,388104,0.06,0.04,0.02,31388,
benchmark_0307,66.42,65.88,0.36,1250904,,,,,3.67,3.48,0.16,396748,0.07,0.05,0.01,31400,
benchmark_0317,64.54,63.96,0.40,1287636,,,,,3.80,3.64,0.12,400404,0.06,0.04,0.02,31440,
benchmark_0155,64.19,63.64,0.37,1301368,,,,,3.58,3.38,0.15,393392,0.06,0.04,0.01,31424,
benchmark_0423,64.23,63.23,0.80,1241156,,,,,3.98,3.80,0.14,408836,0.06,0.04,0.01,31456,
benchmark_0364,73.57,71.83,1.46,1215996,,,,,4.03,3.84,0.15,402276,0.07,0.05,0.02,31428,
benchmark_0334,71.38,69.79,1.25,1311740,,,,,3.96,3.77,0.17,403560,0.07,0.04,0.02,31456,
benchmark_0497,63.80,63.22,0.39,1301108,,,,,3.91,3.73,0.14,402956,0.06,0.04,0.01,31400,
benchmark_0192,63.01,62.47,0.38,1290940,,,,,3.56,3.39,0.14,395716,0.07,0.05,0.01,31400,
benchmark_0417,61.65,61.13,0.34,1226576,,,,,3.76,3.54,0.15,385180,0.07,0.05,0.01,31408,
benchmark_0391,63.61,63.08,0.34,1290284,,,,,3.90,3.72,0.15,406640,0.06,0.04,0.02,31416,
benchmark_0006,56.04,54.82,1.07,1290588,,,,,3.62,3.42,0.14,393520,0.07,0.05,0.01,31428,
benchmark_0406,66.87,65.67,1.01,1289564,,,,,3.71,3.53,0.13,400624,0.06,0.04,0.01,31424,
benchmark_0349,66.55,65.79,0.38,1291712,,,,,3.83,3.64,0.14,426972,0.07,0.04,0.02,31448,
benchmark_0486,69.86,69.27,0.37,1263440,,,,,3.31,3.14,0.14,384476,0.07,0.05,0.01,31456,
benchmark_0123,65.34,64.54,0.36,1297820,,,,,4.23,4.06,0.14,403612,0.07,0.05,0.01,31428,
benchmark_0431,70.86,69.17,1.29,1293296,,,,,3.70,3.51,0.15,395692,0.07,0.04,0.02,31472,
benchmark_0024,69.29,67.51,1.57,1291312,,,,,3.71,3.54,0.13,401144,0.06,0.04,0.01,31420,
benchmark_0138,68.58,67.62,0.72,1259792,,,,,3.90,3.71,0.12,390284,0.06,0.04,0.01,31448,
benchmark_0027,61.62,61.15,0.31,1202672,,,,,3.87,3.70,0.13,400540,0.06,0.04,0.01,31432,
benchmark_0247,68.13,67.07,0.86,1270728,,,,,3.71,3.52,0.16,400620,0.06,0.04,0.01,31452,
benchmark_0046,64.33,63.79,0.37,1296180,,,,,3.91,3.75,0.13,396280,0.07,0.05,0.01,31448,
benchmark_0120,62.47,61.94,0.36,1298232,,,,,3.58,3.43,0.12,386684,0.07,0.05,0.01,31436,
benchmark_0193,68.78,67.70,0.87,1280592,,,,,3.79,3.59,0.15,407908,0.07,0.04,0.02,31420,
benchmark_0174,71.36,70.02,0.94,1213144,,,,,3.81,3.67,0.12,394148,0.07,0.05,0.01,31452,
benchmark_0198,69.92,68.85,0.87,1323820,,,,,3.63,3.47,0.12,393444,0.06,0.04,0.02,31400,
benchmark_0036,70.22,69.52,0.38,1296916,,,,,3.75,3.56,0.14,404520,0.08,0.05,0.01,31456,
benchmark_0153,66.11,65.49,0.36,1266820,,,,,3.88,3.73,0.12,392212,0.07,0.05,0.02,31452,
benchmark_0274,60.50,59.95,0.35,1239524,,,,,3.69,3.52,0.14,391912,0.07,0.05,0.02,31460,
benchmark_0093,67.52,66.34,0.93,1305572,,,,,3.54,3.36,0.14,394152,0.07,0.05,0.01,31424,
benchmark_0189,61.71,60.95,0.61,1272108,,,,,3.67,3.49,0.15,409216,0.07,0.04,0.02,31444,
benchmark_0068,61.38,60.61,0.61,1299044,,,,,3.69,3.51,0.15,403440,0.07,0.05,0.01,31452,
benchmark_0012,65.53,64.98,0.37,1301728,,,,,3.77,3.56,0.16,399096,0.07,0.04,0.02,31456,
benchmark_0246,63.76,63.21,0.36,1248948,,,,,3.87,3.71,0.13,420380,0.07,0.05,0.01,31400,
benchmark_0358,60.24,59.71,0.36,1200692,,,,,3.78,3.56,0.15,398724,0.07,0.05,0.01,31484,
benchmark_0039,62.75,61.93,0.36,1294792,,,,,3.87,3.71,0.13,389364,0.07,0.04,0.02,31424,
benchmark_0296,70.61,69.98,0.43,1269428,,,,,4.05,3.86,0.16,402696,0.07,0.05,0.01,31452,
benchmark_0250,72.95,71.62,1.13,1265784,,,,,3.77,3.56,0.13,408196,0.07,0.04,0.02,31424,
benchmark_0074,64.43,63.84,0.36,1296904,,,,,3.80,3.62,0.14,394828,0.07,0.04,0.01,31432,
benchmark_0322,68.69,68.02,0.38,1247284,,,,,3.80,3.63,0.14,404944,0.07,0.05,0.01,31428,
benchmark_0206,63.43,62.79,0.41,1249168,,,,,3.69,3.54,0.12,399152,0.07,0.05,0.02,31420,
benchmark_0328,64.66,64.12,0.34,1255328,,,,,3.91,3.75,0.12,416436,0.06,0.05,0.01,31428,
benchmark_0184,68.99,68.42,0.37,1283140,,,,,3.45,3.28,0.12,394156,0.06,0.04,0.02,31452,
benchmark_0142,63.00,62.42,0.35,1226664,,,,,3.82,3.67,0.13,411760,0.06,0.04,0.02,31400,
benchmark_0049,55.12,54.62,0.36,1293716,,,,,3.76,3.55,0.16,387828,0.06,0.04,0.02,31420,
benchmark_0372,59.84,59.37,0.31,1227392,,,,,3.72,3.50,0.17,413508,0.06,0.04,0.01,31424,
benchmark_0128,71.34,70.72,0.39,1296768,,,,,3.73,3.58,0.13,407692,0.07,0.04,0.02,31452,
benchmark_0347,70.45,69.43,0.73,1291372,,,,,3.81,3.60,0.17,434072,0.07,0.04,0.02,31396,
benchmark_0095,70.80,70.23,0.38,1255704,,,,,3.85,3.65,0.15,412384,0.07,0.05,0.02,31400,
benchmark_0463,74.35,73.77,0.38,1263928,,,,,3.85,3.66,0.14,395252,0.07,0.04,0.02,31480,
benchmark_0010,55.55,55.06,0.35,1254504,,,,,3.63,3.43,0.14,401780,0.07,0.05,0.01,31428,
benchmark_0386,63.46,62.86,0.41,1294208,,,,,3.99,3.76,0.15,408428,0.07,0.05,0.01,31452,
benchmark_0134,65.78,65.25,0.36,1297552,,,,,3.90,3.73,0.14,401760,0.06,0.05,0.01,31452,
benchmark_0025,63.34,62.81,0.36,1304896,,,,,3.88,3.70,0.15,388476,0.07,0.05,0.01,31420,
benchmark_0488,63.42,62.89,0.37,1293580,,,,,3.76,3.55,0.17,417284,0.07,0.04,0.02,31416,
benchmark_0229,68.52,67.96,0.39,1283408,,,,,3.75,3.57,0.13,406840,0.07,0.05,0.02,31452,
benchmark_0033,69.16,68.60,0.38,1264772,,,,,4.16,3.96,0.14,421324,0.06,0.04,0.01,31420,
benchmark_0350,66.72,66.12,0.38,1295916,,,,,3.61,3.43,0.12,396616,0.07,0.04,0.02,31472,
benchmark_0004,72.02,69.69,1.10,1284396,,,,,3.71,3.55,0.13,396168,0.07,0.05,0.01,31424,
benchmark_0304,70.94,69.58,1.16,1263456,,,,,3.93,3.76,0.13,405492,0.06,0.04,0.01,31420,
benchmark_0447,69.43,67.99,1.20,1246312,,,,,3.83,3.67,0.13,401912,0.07,0.05,0.01,31432,
benchmark_0294,66.27,65.68,0.37,1268168,,,,,3.79,3.61,0.15,385764,0.07,0.04,0.01,31476,
benchmark_0345,66.29,65.68,0.37,1308544,,,,,3.70,3.51,0.17,414604,0.07,0.05,0.01,31416,
benchmark_0125,64.94,64.31,0.40,1290324,,,,,4.19,3.93,0.16,405372,0.06,0.04,0.01,31416,
benchmark_0133,69.69,68.22,1.16,1268296,,,,,3.85,3.65,0.14,396696,0.06,0.04,0.01,31420,
benchmark_0171,73.95,71.09,2.64,1289744,,,,,3.73,3.58,0.13,399760,0.06,0.04,0.01,31448,
benchmark_0361,64.14,63.46,0.39,1292900,,,,,3.77,3.57,0.12,396100,0.06,0.04,0.02,31400,
benchmark_0115,62.95,62.41,0.37,1295504,,,,,4.00,3.84,0.14,390540,0.07,0.05,0.01,31428,
benchmark_0311,67.27,66.70,0.36,1288800,,,,,4.17,3.95,0.19,410320,0.06,0.05,0.01,31480,
benchmark_0208,61.49,60.94,0.36,1258116,,,,,3.94,3.75,0.16,403268,0.06,0.04,0.01,31448,
benchmark_0205,67.39,66.80,0.41,1295912,,,,,3.91,3.75,0.14,401352,0.06,0.04,0.02,31424,
benchmark_0102,66.76,66.21,0.38,1288916,,,,,4.06,3.83,0.17,407916,0.06,0.04,0.01,31416,
benchmark_0058,66.42,65.90,0.35,1284124,,,,,4.15,3.99,0.13,411944,0.06,0.04,0.01,31420,
benchmark_0360,67.79,67.24,0.36,1250524,,,,,3.99,3.81,0.14,396228,0.06,0.05,0.01,31424,
benchmark_0370,66.98,66.41,0.38,1250464,,,,,4.00,3.81,0.15,393916,0.06,0.04,0.02,31420,
benchmark_0455,63.68,63.04,0.37,1290840,,,,,3.92,3.75,0.14,410060,0.06,0.04,0.01,31416,
benchmark_0051,71.63,70.16,1.23,1252368,,,,,3.77,3.57,0.17,391928,0.07,0.05,0.01,31456,
benchmark_0122,70.93,68.44,2.26,1282580,,,,,4.20,4.00,0.16,432276,0.07,0.05,0.01,31456,
benchmark_0239,70.80,69.48,1.03,1270012,,,,,3.84,3.66,0.13,414244,0.07,0.05,0.01,31420,
benchmark_0297,66.91,65.80,0.90,1310680,,,,,3.79,3.61,0.12,397636,0.07,0.05,0.01,31424,
benchmark_0270,55.05,54.55,0.36,1223680,,,,,3.78,3.60,0.15,412548,0.06,0.04,0.01,31424,
benchmark_0055,70.31,68.83,1.26,1241288,,,,,3.82,3.65,0.15,407588,0.06,0.04,0.01,31408,
benchmark_0374,67.15,66.53,0.39,1284068,,,,,3.90,3.71,0.14,425832,0.06,0.04,0.01,31448,
benchmark_0088,63.60,62.99,0.39,1299020,,,,,3.77,3.60,0.14,396900,0.06,0.04,0.02,31392,
benchmark_0252,70.74,68.76,1.63,1218556,,,,,3.64,3.46,0.15,404756,0.07,0.04,0.02,31456,
benchmark_0365,68.63,66.68,1.69,1296232,,,,,3.72,3.54,0.14,399792,0.07,0.05,0.01,31420,
benchmark_0377,70.07,68.21,1.64,1294088,,,,,3.88,3.69,0.15,403588,0.06,0.04,0.01,31444,
benchmark_0494,64.18,63.63,0.36,1245904,,,,,3.64,3.47,0.15,402956,0.06,0.04,0.02,31400,
benchmark_0145,68.20,67.64,0.36,1295440,,,,,3.88,3.73,0.13,411408,0.07,0.05,0.01,31468,
benchmark_0188,65.61,65.04,0.34,1307116,,,,,3.95,3.77,0.14,409208,0.07,0.05,0.01,31424,
benchmark_0262,73.29,71.03,2.05,1289904,,,,,3.67,3.47,0.14,408396,0.06,0.04,0.01,31440,
benchmark_0160,65.18,64.66,0.33,1192016,,,,,3.87,3.71,0.13,413180,0.06,0.04,0.01,31396,
benchmark_0204,65.93,65.37,0.37,1296268,,,,,3.82,3.64,0.14,397940,0.07,0.05,0.01,31424,
benchmark_0124,62.35,61.84,0.33,1298708,,,,,3.69,3.47,0.13,396696,0.07,0.04,0.02,31424,
benchmark_0022,65.22,64.71,0.31,1237256,,,,,3.57,3.39,0.14,393684,0.07,0.05,0.01,31400,
benchmark_0407,67.97,67.44,0.33,1259680,,,,,3.49,3.31,0.16,390628,0.06,0.04,0.01,31448,
benchmark_0071,67.68,66.93,0.54,1297984,,,,,3.75,3.58,0.14,403300,0.06,0.04,0.01,31424,
benchmark_0079,61.64,61.11,0.33,1245832,,,,,3.85,3.69,0.13,400796,0.06,0.04,0.01,31424,
benchmark_0087,65.92,65.41,0.30,1192392,,,,,3.55,3.36,0.14,434136,0.06,0.04,0.01,31424,
benchmark_0396,68.11,67.37,0.41,1255268,,,,,4.01,3.83,0.14,418316,0.06,0.04,0.01,31444,
benchmark_0260,70.87,70.20,0.42,1313124,,,,,3.71,3.50,0.16,424396,0.07,0.04,0.02,31420,
benchmark_0371,69.95,69.32,0.41,1268808,,,,,3.56,3.39,0.14,411036,0.07,0.05,0.01,31448,
benchmark_0416,65.56,64.88,0.35,1288136,,,,,3.65,3.44,0.16,418044,0.06,0.05,0.01,31396,
benchmark_0220,60.61,59.80,0.56,1280668,,,,,3.67,3.47,0.17,413496,0.06,0.05,0.01,31436,
benchmark_0435,73.96,71.93,1.82,1199832,,,,,3.94,3.74,0.15,410116,0.06,0.05,0.01,31456,
benchmark_0330,71.33,69.05,2.03,1293716,,,,,4.11,3.89,0.15,412144,0.06,0.04,0.02,31448,
benchmark_0404,70.95,68.83,1.87,1264144,,,,,3.88,3.71,0.14,399564,0.06,0.05,0.01,31424,
benchmark_0421,69.69,68.16,1.20,1297332,,,,,3.67,3.53,0.11,391964,0.06,0.04,0.01,31448,
benchmark_0403,66.45,65.46,0.74,1293252,,,,,3.58,3.38,0.16,395616,0.07,0.04,0.02,31424,
benchmark_0448,69.62,68.18,1.22,1291968,,,,,3.72,3.56,0.14,391724,0.07,0.05,0.01,31396,
benchmark_0150,63.70,63.15,0.35,1250252,,,,,3.63,3.44,0.16,397904,0.06,0.05,0.01,31444,
benchmark_0154,55.61,54.41,0.99,1267244,,,,,3.73,3.53,0.16,393016,0.06,0.04,0.01,31432,
benchmark_0290,70.17,67.98,1.32,1259820,,,,,3.77,3.58,0.14,398600,0.06,0.05,0.01,31424,
benchmark_0086,64.13,63.11,0.81,1209320,,,,,3.74,3.58,0.14,392304,0.06,0.04,0.02,31400,
benchmark_0419,68.57,67.48,0.87,1303804,,,,,3.51,3.31,0.14,385404,0.06,0.04,0.01,31448,
benchmark_0005,72.06,70.58,1.26,1295424,,,,,4.21,4.03,0.16,408612,0.06,0.04,0.01,31424,
benchmark_0368,73.63,72.22,1.20,1283168,,,,,3.60,3.40,0.15,391828,0.07,0.05,0.01,31416,
benchmark_0331,65.39,64.79,0.41,1327084,,,,,3.76,3.58,0.12,411388,0.07,0.05,0.01,31448,
benchmark_0332,67.65,66.51,0.92,1289356,,,,,3.65,3.46,0.15,390196,0.06,0.04,0.02,31424,
benchmark_0214,71.00,69.89,0.90,1282200,,,,,3.73,3.58,0.13,404708,0.06,0.05,0.01,31420,
benchmark_0325,63.53,62.95,0.40,1288508,,,,,3.40,3.23,0.13,397168,0.06,0.04,0.01,31452,
benchmark_0011,61.16,60.62,0.39,1318836,,,,,3.55,3.39,0.13,380720,0.06,0.04,0.01,31408,
benchmark_0498,62.44,61.92,0.36,1292640,,,,,3.72,3.53,0.14,393076,0.06,0.04,0.02,31428,
benchmark_0057,70.61,69.52,0.78,1322928,,,,,3.95,3.77,0.14,409796,0.06,0.04,0.01,31428,
benchmark_0014,68.05,67.40,0.41,1325652,,,,,4.12,3.95,0.13,427912,0.07,0.05,0.01,31424,
benchmark_0413,68.79,68.22,0.33,1213908,,,,,3.84,3.69,0.13,408844,0.07,0.05,0.01,31428,
benchmark_0383,65.11,64.56,0.35,1265584,,,,,4.06,3.88,0.15,399088,0.07,0.04,0.02,31456,
benchmark_0327,71.74,71.16,0.37,1291192,,,,,3.57,3.43,0.11,396416,0.07,0.04,0.02,31420,
benchmark_0314,65.33,64.76,0.40,1322656,,,,,3.99,3.82,0.13,416796,0.06,0.04,0.01,31396,
benchmark_0477,64.55,63.99,0.39,1256232,,,,,3.79,3.61,0.14,387620,0.06,0.05,0.01,31444,
benchmark_0196,64.64,64.08,0.36,1260788,,,,,4.00,3.76,0.16,412948,0.06,0.05,0.01,31432,
benchmark_0085,58.98,58.41,0.40,1256188,,,,,3.63,3.47,0.13,398400,0.06,0.04,0.01,31432,
benchmark_0400,61.55,60.93,0.32,1206432,,,,,3.68,3.50,0.14,422268,0.07,0.05,0.01,31424,
benchmark_0344,66.64,65.67,0.68,1243832,,,,,3.87,3.71,0.14,413516,0.07,0.04,0.02,31408,
benchmark_0114,61.85,61.28,0.36,1297660,,,,,3.85,3.69,0.13,397092,0.07,0.04,0.02,31392,
benchmark_0195,66.51,65.57,0.75,1260820,,,,,3.66,3.49,0.13,391976,0.06,0.05,0.01,31444,
benchmark_0500,74.14,72.17,1.71,1262972,,,,,4.04,3.89,0.12,402812,0.06,0.05,0.01,31420,
benchmark_0180,71.45,69.54,1.71,1247572,,,,,3.81,3.66,0.12,392172,0.06,0.04,0.01,31452,
benchmark_0283,70.31,68.39,1.71,1300676,,,,,3.67,3.47,0.13,397732,0.06,0.04,0.01,31420,
benchmark_0468,64.07,63.51,0.37,1205652,,,,,3.58,3.40,0.15,403820,0.07,0.04,0.01,31428,
benchmark_0305,67.19,66.64,0.36,1246236,,,,,3.65,3.48,0.14,413536,0.06,0.04,0.01,31392,
benchmark_0320,66.04,64.87,0.96,1296156,,,,,3.97,3.81,0.14,423884,0.06,0.04,0.01,31472,
benchmark_0474,73.13,72.02,0.91,1284844,,,,,4.20,4.01,0.15,407888,0.06,0.05,0.01,31444,
benchmark_0141,65.92,65.24,0.42,1304112,,,,,3.73,3.57,0.12,399160,0.06,0.04,0.02,31444,
benchmark_0254,64.25,63.62,0.38,1266268,,,,,3.73,3.58,0.13,402196,0.06,0.04,0.01,31456,
benchmark_0272,64.15,63.47,0.40,1293828,,,,,3.89,3.72,0.14,411988,0.06,0.04,0.01,31428,
benchmark_0080,66.86,66.21,0.39,1247616,,,,,3.60,3.37,0.17,419616,0.06,0.04,0.02,31416,
benchmark_0031,67.43,66.43,0.76,1316484,,,,,3.93,3.73,0.16,399240,0.06,0.04,0.01,31452,
benchmark_0168,65.30,64.29,0.81,1236280,,,,,3.75,3.57,0.14,421296,0.06,0.05,0.01,31464,
benchmark_0072,69.20,67.45,1.49,1292828,,,,,3.92,3.76,0.13,414700,0.07,0.05,0.01,31428,
benchmark_0440,70.11,67.91,1.80,1297772,,,,,3.57,3.40,0.13,394484,0.08,0.04,0.02,31416,
benchmark_0163,75.05,73.83,0.84,1275520,,,,,3.73,3.57,0.13,395796,0.07,0.05,0.01,31424,
benchmark_0070,68.37,67.29,0.88,1258316,,,,,3.75,3.57,0.14,417076,0.07,0.05,0.02,31424,
benchmark_0398,55.09,53.96,0.99,1255144,,,,,4.10,3.90,0.16,409224,0.07,0.05,0.02,31420,
benchmark_0213,71.43,70.24,0.99,1269068,,,,,3.81,3.56,0.18,433224,0.06,0.04,0.01,31500,
benchmark_0493,71.90,71.18,0.44,1327540,,,,,3.75,3.57,0.15,413584,0.07,0.04,0.02,31424,
benchmark_0393,68.61,67.49,0.88,1272584,,,,,3.83,3.66,0.14,402248,0.07,0.05,0.01,31496,
benchmark_0013,67.36,66.46,0.40,1261708,,,,,3.54,3.36,0.15,424664,0.07,0.05,0.01,31404,
benchmark_0464,65.72,65.12,0.36,1295928,,,,,3.81,3.63,0.13,409664,0.07,0.05,0.01,31444,
benchmark_0003,70.54,69.87,0.36,1228684,,,,,3.84,3.67,0.14,408248,0.07,0.04,0.02,31420,
benchmark_0275,72.94,72.27,0.38,1196964,,,,,3.80,3.63,0.13,403616,0.07,0.05,0.01,31428,
benchmark_0129,73.39,72.11,0.96,1304200,,,,,3.98,3.82,0.13,431680,0.07,0.05,0.01,31420,
benchmark_0309,65.81,65.16,0.41,1283860,,,,,4.02,3.78,0.16,411804,0.07,0.05,0.01,31444,
benchmark_0436,71.41,69.63,1.44,1300292,,,,,3.62,3.45,0.15,391136,0.07,0.04,0.02,31416,
benchmark_0248,61.65,60.84,0.65,1257060,,,,,3.77,3.61,0.14,391732,0.07,0.04,0.01,31420,
benchmark_0388,58.91,58.08,0.68,1206740,,,,,3.85,3.69,0.13,421740,0.07,0.05,0.01,31424,
benchmark_0201,63.85,63.00,0.69,1299192,,,,,3.76,3.59,0.13,407432,0.07,0.05,0.01,31432,
benchmark_0235,62.37,61.69,0.37,1290048,,,,,3.83,3.67,0.12,398996,0.07,0.04,0.02,31388,
benchmark_0499,66.25,65.56,0.41,1267768,,,,,3.84,3.67,0.13,400456,0.07,0.05,0.01,31420,
benchmark_0451,65.12,64.44,0.42,1292816,,,,,3.81,3.65,0.12,395472,0.07,0.05,0.01,31428,
benchmark_0378,62.68,61.91,0.34,1298584,,,,,3.73,3.53,0.14,398040,0.07,0.04,0.02,31444,
benchmark_0342,55.29,54.72,0.40,1287800,,,,,3.64,3.45,0.15,407584,0.07,0.04,0.02,31420,
benchmark_0182,49.76,49.27,0.34,1287932,,,,,3.76,3.58,0.15,399708,0.07,0.05,0.02,31420,
benchmark_0083,66.71,66.04,0.39,1278444,,,,,3.80,3.64,0.13,396244,0.07,0.04,0.01,31392,
benchmark_0065,71.19,69.35,1.50,1227448,,,,,3.58,3.40,0.15,395800,0.07,0.05,0.01,31444,
benchmark_0061,63.87,63.36,0.30,1237920,,,,,4.12,3.94,0.14,392896,0.07,0.05,0.01,31448,
benchmark_0225,55.24,54.04,1.06,1302344,,,,,3.60,3.42,0.13,398532,0.07,0.05,0.01,31444,
benchmark_0209,68.46,67.33,0.92,1267508,,,,,3.79,3.60,0.14,408456,0.07,0.05,0.01,31444,
benchmark_0340,69.06,67.74,0.95,1274196,,,,,3.77,3.57,0.16,402024,0.07,0.05,0.01,31452,
benchmark_0312,58.82,58.25,0.40,1202012,,,,,3.85,3.64,0.16,394580,0.07,0.04,0.02,31404,
benchmark_0444,70.90,68.03,1.32,1291200,,,,,3.69,3.51,0.15,420736,0.06,0.04,0.02,31452,
benchmark_0376,66.18,65.40,0.47,1293276,,,,,3.67,3.47,0.16,399976,0.06,0.04,0.01,31408,
benchmark_0140,57.73,56.90,0.69,1213536,,,,,3.76,3.59,0.14,405400,0.06,0.05,0.01,31396,
benchmark_0041,62.32,61.75,0.38,1260368,,,,,3.91,3.74,0.14,411728,0.06,0.05,0.00,31444,
benchmark_0242,68.30,67.43,0.65,1293168,,,,,4.25,4.05,0.15,418284,0.07,0.05,0.01,31428,
benchmark_0221,62.17,61.65,0.35,1250960,,,,,3.94,3.78,0.13,417636,0.07,0.04,0.02,31420,
benchmark_0379,64.58,63.91,0.42,1289264,,,,,3.79,3.60,0.15,395780,0.06,0.05,0.01,31436,
benchmark_0356,63.93,63.39,0.36,1269636,,,,,4.23,4.01,0.17,429900,0.06,0.04,0.01,31444,
benchmark_0434,58.48,57.53,0.80,1302508,,,,,3.67,3.50,0.13,396492,0.06,0.04,0.01,31424,
benchmark_0411,69.37,67.70,1.45,1282464,,,,,4.06,3.86,0.17,414796,0.06,0.04,0.01,31416,
