,bass,,,,cvc5,,,,ostrich,,,,z3-noodler
filename,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem
benchmark_0167,1.37,1.24,0.09,152704,,,,,12.32,12.01,0.27,715100,0.08,0.05,0.02,31368,
benchmark_0343,1.43,1.31,0.09,146844,,,,,12.52,12.24,0.24,711480,0.07,0.05,0.01,31400,
benchmark_0457,1.42,1.32,0.09,147488,,,,,12.10,11.73,0.27,726576,0.08,0.06,0.02,31432,
benchmark_0179,1.42,1.30,0.09,146432,,,,,8.54,8.18,0.21,681108,0.08,0.06,0.01,31352,
benchmark_0467,1.44,1.30,0.10,147580,,,,,12.33,12.01,0.26,714548,0.08,0.06,0.02,31356,
benchmark_0454,1.39,1.27,0.09,145116,,,,,12.27,11.94,0.28,717404,0.08,0.05,0.02,31448,
benchmark_0161,1.35,1.21,0.09,134772,,,,,17.34,17.01,0.27,719544,0.08,0.06,0.01,31344,
benchmark_0106,1.31,1.19,0.09,134052,,,,,17.83,17.49,0.26,714148,0.08,0.06,0.01,31360,
benchmark_0021,1.41,1.27,0.10,142760,,,,,12.48,12.18,0.25,734164,0.08,0.05,0.02,31380,
benchmark_0156,1.40,1.27,0.08,146364,,,,,12.56,12.27,0.24,714848,0.08,0.05,0.02,31360,
benchmark_0399,1.44,1.33,0.09,144924,,,,,12.29,11.97,0.28,701772,0.08,0.05,0.02,31360,
benchmark_0307,1.42,1.31,0.08,146816,,,,,12.40,12.08,0.28,723888,0.08,0.05,0.02,31420,
benchmark_0317,1.38,1.26,0.09,146428,,,,,12.26,11.98,0.23,720200,0.08,0.05,0.02,31360,
benchmark_0155,1.39,1.28,0.09,146048,,,,,12.29,11.99,0.25,707260,0.07,0.04,0.02,31252,
benchmark_0423,1.28,1.16,0.09,134180,,,,,12.07,11.81,0.22,707256,0.08,0.06,0.01,31428,
benchmark_0364,1.37,1.26,0.08,136360,,,,,12.07,11.76,0.27,721196,0.09,0.05,0.02,31404,
benchmark_0334,1.36,1.23,0.10,140416,,,,,20.52,20.14,0.32,721540,0.10,0.05,0.01,31268,
benchmark_0497,1.34,1.23,0.09,140644,,,,,11.88,11.57,0.25,716808,0.09,0.06,0.02,31396,
benchmark_0192,1.36,1.23,0.09,132924,,,,,12.36,12.00,0.26,718284,0.10,0.05,0.02,31388,
benchmark_0417,1.40,1.28,0.09,146432,,,,,11.98,11.60,0.26,715588,0.10,0.06,0.02,31440,
benchmark_0391,1.36,1.24,0.10,142428,,,,,11.68,11.29,0.27,728672,0.10,0.05,0.02,31392,
benchmark_0006,1.33,1.23,0.08,133360,,,,,11.98,11.66,0.28,710560,0.09,0.05,0.02,31380,
benchmark_0406,1.42,1.32,0.08,146664,,,,,11.94,11.65,0.24,714960,0.09,0.06,0.01,31364,
benchmark_0349,1.33,1.21,0.09,139756,,,,,11.83,11.54,0.24,704944,0.09,0.05,0.02,31360,
benchmark_0486,1.35,1.25,0.08,133872,,,,,12.15,11.88,0.23,708748,0.10,0.06,0.01,31256,
benchmark_0123,1.37,1.25,0.11,144664,,,,,20.56,20.19,0.30,724616,0.09,0.06,0.01,31364,
benchmark_0431,1.44,1.32,0.09,146552,,,,,12.33,11.98,0.28,721280,0.08,0.05,0.01,31356,
benchmark_0024,1.36,1.22,0.10,134548,,,,,8.04,7.77,0.23,680924,0.08,0.05,0.01,31340,
benchmark_0138,1.37,1.25,0.09,136232,,,,,8.71,8.44,0.22,674660,0.09,0.05,0.02,31336,
benchmark_0027,1.44,1.30,0.10,145140,,,,,11.97,11.69,0.24,713920,0.09,0.06,0.01,31368,
benchmark_0247,1.26,1.17,0.06,147440,,,,,12.29,11.87,0.25,724588,0.10,0.05,0.02,31372,
benchmark_0046,1.33,1.24,0.06,151756,,,,,12.02,11.71,0.23,711276,0.09,0.06,0.02,31396,
benchmark_0120,1.17,1.06,0.07,143772,,,,,7.45,7.16,0.21,677572,0.10,0.06,0.01,31344,
benchmark_0193,1.33,1.25,0.06,152372,,,,,12.24,11.96,0.23,718532,0.09,0.06,0.01,31400,
benchmark_0174,1.28,1.21,0.05,144340,,,,,7.71,7.41,0.22,686796,0.09,0.06,0.01,31348,
benchmark_0198,1.27,1.19,0.05,142392,,,,,12.21,11.86,0.26,725340,0.10,0.06,0.02,31472,
benchmark_0036,1.28,1.19,0.06,145628,,,,,11.50,11.17,0.24,724360,0.10,0.05,0.02,31368,
benchmark_0153,1.40,1.31,0.06,150960,,,,,7.28,7.01,0.19,684768,0.09,0.06,0.02,31400,
benchmark_0274,1.39,1.29,0.07,153368,,,,,11.71,11.41,0.22,709644,0.10,0.06,0.02,31268,
benchmark_0093,1.26,1.19,0.06,145636,,,,,11.93,11.57,0.26,713936,0.10,0.05,0.01,31368,
benchmark_0189,1.28,1.18,0.06,144208,,,,,12.46,12.13,0.24,721184,0.09,0.07,0.01,31308,
benchmark_0068,1.30,1.20,0.06,140096,,,,,12.43,12.10,0.26,715460,0.09,0.05,0.02,31336,
benchmark_0012,1.35,1.27,0.07,149872,,,,,12.53,12.24,0.25,726672,0.09,0.06,0.02,31364,
benchmark_0246,1.32,1.24,0.05,144524,,,,,12.51,12.18,0.29,724056,0.09,0.06,0.02,31428,
benchmark_0358,1.30,1.20,0.07,147132,,,,,11.88,11.56,0.26,716856,0.09,0.06,0.01,31344,
benchmark_0039,1.28,1.19,0.07,144088,,,,,12.42,12.12,0.25,718328,0.09,0.06,0.02,31368,
benchmark_0296,1.30,1.22,0.06,152952,,,,,11.93,11.62,0.26,714812,0.09,0.06,0.01,31424,
benchmark_0250,1.22,1.13,0.06,144252,,,,,12.42,12.11,0.26,713092,0.10,0.05,0.02,31408,
benchmark_0074,1.39,1.31,0.05,150140,,,,,12.22,11.89,0.28,715312,0.11,0.06,0.02,31376,
benchmark_0322,1.28,1.20,0.06,146224,,,,,8.90,8.61,0.25,696200,0.09,0.06,0.02,31408,
benchmark_0206,1.33,1.25,0.06,154072,,,,,7.29,7.05,0.20,679216,0.10,0.06,0.02,31340,
benchmark_0328,1.21,1.12,0.05,140376,,,,,18.52,18.19,0.25,716264,0.09,0.06,0.01,31500,
benchmark_0184,1.20,1.10,0.06,141320,,,,,17.84,17.53,0.25,716856,0.09,0.05,0.02,31384,
benchmark_0142,1.26,1.19,0.05,143624,,,,,12.28,11.96,0.27,718928,0.09,0.05,0.02,31428,
benchmark_0049,1.29,1.21,0.06,141060,,,,,12.22,11.94,0.24,711572,0.12,0.06,0.01,31404,
benchmark_0372,1.33,1.25,0.05,154592,,,,,12.18,11.85,0.27,721228,0.11,0.06,0.02,31388,
benchmark_0128,1.25,1.16,0.05,139856,,,,,12.15,11.87,0.23,708320,0.10,0.06,0.02,31344,
benchmark_0347,1.25,1.18,0.05,140324,,,,,11.94,11.63,0.27,712524,0.10,0.05,0.02,31356,
benchmark_0095,1.30,1.22,0.06,147628,,,,,11.88,11.59,0.24,717508,0.09,0.06,0.01,31396,
benchmark_0463,1.35,1.26,0.07,147568,,,,,12.48,12.20,0.24,717708,0.10,0.06,0.02,31384,
benchmark_0010,1.27,1.17,0.06,144760,,,,,11.90,11.63,0.23,696056,0.10,0.06,0.02,31380,
benchmark_0386,1.29,1.20,0.06,156104,,,,,16.59,16.26,0.27,714236,0.10,0.06,0.01,31372,
benchmark_0134,1.26,1.18,0.05,140212,,,,,7.52,7.28,0.21,684908,0.10,0.06,0.02,31368,
benchmark_0025,1.31,1.20,0.05,141168,,,,,12.50,12.18,0.26,714928,0.10,0.06,0.02,31460,
benchmark_0488,1.29,1.17,0.06,140212,,,,,12.49,12.13,0.27,721824,0.10,0.06,0.02,31276,
benchmark_0229,1.27,1.17,0.06,143520,,,,,12.21,11.88,0.28,715904,0.10,0.05,0.02,31380,
benchmark_0033,1.25,1.16,0.06,149764,,,,,12.23,11.70,0.49,714892,0.10,0.05,0.02,31292,
benchmark_0350,1.33,1.23,0.06,148304,,,,,12.35,11.79,0.51,707976,0.10,0.05,0.02,31396,
benchmark_0004,1.24,1.15,0.06,149856,,,,,12.37,11.77,0.54,720660,0.10,0.05,0.02,31356,
benchmark_0304,1.30,1.21,0.05,139940,,,,,12.73,12.14,0.54,699048,0.10,0.06,0.01,31400,
benchmark_0447,1.26,1.18,0.05,144212,,,,,20.86,20.20,0.59,721184,0.10,0.06,0.02,31300,
benchmark_0294,1.28,1.20,0.06,144688,,,,,21.07,20.45,0.55,705160,0.10,0.05,0.02,31400,
benchmark_0345,1.28,1.20,0.05,140596,,,,,12.00,11.60,0.29,708148,0.10,0.06,0.01,31308,
benchmark_0125,1.42,1.26,0.06,151324,,,,,12.55,11.93,0.57,708848,0.08,0.06,0.02,31380,
benchmark_0133,1.28,1.20,0.05,143852,,,,,12.26,11.75,0.46,689708,0.09,0.06,0.02,31296,
benchmark_0171,1.32,1.24,0.05,154052,,,,,12.21,11.63,0.53,706700,0.10,0.06,0.02,31256,
benchmark_0361,1.34,1.25,0.06,152892,,,,,20.73,20.08,0.59,717568,0.10,0.05,0.02,31384,
benchmark_0115,1.30,1.19,0.06,145472,,,,,12.48,11.95,0.48,710332,0.09,0.06,0.01,31380,
benchmark_0311,1.32,1.24,0.06,153832,,,,,12.23,11.91,0.27,715788,0.10,0.06,0.02,31380,
benchmark_0208,1.27,1.15,0.06,140044,,,,,12.38,12.10,0.24,703072,0.09,0.06,0.02,31300,
benchmark_0205,1.26,1.16,0.06,144912,,,,,12.26,11.74,0.48,702332,0.10,0.06,0.02,31308,
benchmark_0102,1.32,1.20,0.07,144236,,,,,21.33,20.61,0.65,716820,0.09,0.06,0.01,31400,
benchmark_0058,1.36,1.27,0.06,152380,,,,,20.68,20.08,0.54,712916,0.09,0.06,0.02,31384,
benchmark_0360,1.28,1.17,0.07,143704,,,,,17.15,16.56,0.54,699624,0.10,0.06,0.02,31484,
benchmark_0370,1.25,1.16,0.06,143152,,,,,12.34,11.81,0.49,704468,0.10,0.06,0.01,31372,
benchmark_0455,1.31,1.24,0.06,154064,,,,,12.15,11.56,0.55,719540,0.09,0.05,0.02,31380,
benchmark_0051,1.30,1.22,0.05,145284,,,,,12.33,11.80,0.49,715136,0.10,0.06,0.02,31420,
benchmark_0122,1.27,1.19,0.05,144024,,,,,12.62,12.06,0.51,696980,0.10,0.06,0.02,31384,
benchmark_0239,1.38,1.30,0.06,154392,,,,,12.41,11.84,0.52,712952,0.10,0.06,0.01,31380,
benchmark_0297,1.31,1.24,0.05,152420,,,,,17.32,17.04,0.23,701780,0.10,0.06,0.02,31336,
benchmark_0270,1.26,1.16,0.05,140404,,,,,18.08,17.47,0.55,711804,0.10,0.06,0.02,31376,
benchmark_0055,1.29,1.20,0.06,144672,,,,,21.33,20.68,0.58,719852,0.10,0.06,0.02,31492,
benchmark_0374,1.28,1.20,0.05,139848,,,,,12.17,11.64,0.49,702828,0.09,0.06,0.01,31348,
benchmark_0088,1.34,1.24,0.06,147020,,,,,12.00,11.47,0.49,707048,0.10,0.06,0.02,31424,
benchmark_0252,1.28,1.18,0.06,143744,,,,,12.32,11.77,0.50,716604,0.08,0.05,0.02,31412,
benchmark_0365,1.25,1.16,0.06,140460,,,,,20.86,20.15,0.64,721104,0.09,0.06,0.01,31424,
benchmark_0377,1.27,1.17,0.05,141172,,,,,12.23,11.68,0.50,703960,0.10,0.05,0.02,31400,
benchmark_0494,1.25,1.17,0.06,142072,,,,,12.17,11.65,0.48,702688,0.09,0.06,0.01,31424,
benchmark_0145,1.29,1.22,0.05,142248,,,,,18.31,17.95,0.27,714300,0.09,0.06,0.02,31348,
benchmark_0188,1.25,1.16,0.05,141800,,,,,12.31,11.96,0.26,710732,0.08,0.05,0.02,31396,
benchmark_0262,1.30,1.21,0.05,146016,,,,,18.53,18.16,0.28,705068,0.10,0.05,0.02,31400,
benchmark_0160,1.27,1.17,0.07,150492,,,,,11.98,11.67,0.27,705444,0.09,0.06,0.02,31392,
benchmark_0204,1.29,1.20,0.05,142476,,,,,11.78,11.46,0.27,714468,0.09,0.06,0.02,31368,
benchmark_0124,1.36,1.27,0.06,153800,,,,,12.05,11.74,0.26,715040,0.09,0.06,0.01,31308,
benchmark_0022,1.30,1.22,0.05,146592,,,,,16.86,16.51,0.30,704752,0.09,0.06,0.01,31300,
benchmark_0407,1.26,1.15,0.05,140960,,,,,11.77,11.49,0.24,716764,0.11,0.06,0.02,31408,
benchmark_0071,1.29,1.18,0.05,143860,,,,,11.77,11.44,0.29,706540,0.09,0.06,0.02,31388,
benchmark_0079,1.28,1.19,0.06,140904,,,,,12.12,11.81,0.26,714460,0.09,0.05,0.02,31300,
benchmark_0087,1.27,1.17,0.06,143008,,,,,11.91,11.62,0.24,714204,0.09,0.06,0.01,31364,
benchmark_0396,1.26,1.19,0.05,139936,,,,,16.44,16.09,0.30,706980,0.10,0.06,0.01,31356,
benchmark_0260,1.31,1.21,0.06,142992,,,,,11.82,11.51,0.27,724800,0.09,0.05,0.02,31352,
benchmark_0371,1.33,1.26,0.04,152748,,,,,11.67,11.38,0.23,706996,0.10,0.06,0.01,31392,
benchmark_0416,1.25,1.17,0.04,143320,,,,,11.92,11.62,0.26,716408,0.10,0.06,0.02,31308,
benchmark_0220,1.15,1.06,0.05,144016,,,,,11.81,11.50,0.26,722016,0.10,0.06,0.02,31464,
benchmark_0435,1.25,1.18,0.05,141440,,,,,11.98,11.69,0.25,700456,0.08,0.06,0.02,31352,
benchmark_0330,1.38,1.28,0.05,150500,,,,,15.43,15.12,0.26,709272,0.09,0.05,0.02,31332,
benchmark_0404,1.27,1.20,0.05,140696,,,,,11.81,11.51,0.26,721796,0.09,0.05,0.02,31320,
benchmark_0421,1.27,1.17,0.07,141464,,,,,11.72,11.43,0.25,714592,0.09,0.06,0.01,31468,
benchmark_0403,1.26,1.16,0.06,144844,,,,,11.86,11.57,0.25,707888,0.09,0.06,0.02,31348,
benchmark_0448,1.36,1.26,0.07,155632,,,,,12.39,12.11,0.23,709568,0.09,0.06,0.01,31404,
benchmark_0150,1.33,1.26,0.06,152628,,,,,15.14,14.86,0.23,705656,0.10,0.06,0.01,31404,
benchmark_0154,1.28,1.18,0.05,141440,,,,,20.77,20.42,0.28,725664,0.10,0.06,0.02,31384,
benchmark_0290,1.28,1.21,0.04,140540,,,,,12.12,11.84,0.24,712860,0.09,0.06,0.02,31436,
benchmark_0086,1.27,1.19,0.04,144172,,,,,12.40,12.08,0.28,709756,0.09,0.06,0.02,31288,
benchmark_0419,1.30,1.21,0.04,148800,,,,,11.80,11.53,0.24,705768,0.09,0.06,0.01,31496,
benchmark_0005,1.45,1.37,0.05,159488,,,,,11.55,11.24,0.26,703984,0.10,0.06,0.01,31352,
benchmark_0368,1.33,1.20,0.08,153636,,,,,17.09,16.77,0.27,717244,0.10,0.06,0.02,31356,
benchmark_0331,1.37,1.28,0.06,153140,,,,,12.07,11.77,0.25,706580,0.09,0.05,0.02,31316,
benchmark_0332,1.25,1.15,0.07,146228,,,,,17.10,16.80,0.25,706584,0.09,0.05,0.02,31408,
benchmark_0214,1.36,1.27,0.06,153916,,,,,12.21,11.92,0.24,710328,0.09,0.05,0.02,31404,
benchmark_0325,1.25,1.15,0.06,143756,,,,,11.89,11.56,0.29,729812,0.10,0.05,0.02,31524,
benchmark_0011,1.24,1.16,0.05,140124,,,,,11.80,11.53,0.23,696108,0.10,0.07,0.00,31372,
benchmark_0498,1.28,1.20,0.05,145428,,,,,11.46,11.17,0.25,721704,0.07,0.06,0.01,31360,
benchmark_0057,1.28,1.21,0.05,142976,,,,,11.80,11.54,0.21,698184,0.08,0.05,0.02,31456,
benchmark_0014,1.28,1.19,0.05,142396,,,,,11.80,11.54,0.22,723020,0.08,0.05,0.02,31388,
benchmark_0413,1.27,1.19,0.06,149976,,,,,20.67,20.30,0.30,716000,0.09,0.05,0.02,31368,
benchmark_0383,1.34,1.25,0.06,154332,,,,,7.46,7.24,0.20,687828,0.07,0.04,0.02,31360,
benchmark_0327,1.27,1.17,0.06,144320,,,,,11.63,11.31,0.28,707872,0.09,0.06,0.01,31372,
benchmark_0314,1.37,1.28,0.06,156056,,,,,12.07,11.79,0.23,722420,0.09,0.05,0.01,31400,
benchmark_0477,1.14,1.07,0.04,142920,,,,,11.80,11.50,0.26,710440,0.09,0.06,0.02,31420,
benchmark_0196,1.29,1.19,0.06,143404,,,,,11.82,11.46,0.32,715224,0.09,0.06,0.02,31432,
benchmark_0085,1.28,1.20,0.05,140252,,,,,15.33,15.01,0.26,704604,0.10,0.06,0.01,31348,
benchmark_0400,1.25,1.18,0.05,141908,,,,,11.77,11.49,0.24,712464,0.09,0.06,0.01,31416,
benchmark_0344,1.33,1.24,0.06,152972,,,,,11.89,11.58,0.25,709476,0.09,0.05,0.02,31344,
benchmark_0114,1.28,1.18,0.06,139600,,,,,11.54,11.25,0.24,713172,0.09,0.06,0.02,31424,
benchmark_0195,1.31,1.21,0.06,144804,,,,,11.64,11.33,0.26,704904,0.09,0.06,0.02,31376,
benchmark_0500,1.34,1.25,0.07,153332,,,,,7.41,7.14,0.24,691760,0.09,0.06,0.01,31360,
benchmark_0180,1.38,1.29,0.07,152956,,,,,11.81,11.52,0.25,713988,0.10,0.06,0.02,31404,
benchmark_0283,1.29,1.19,0.07,141680,,,,,11.62,11.31,0.23,720880,0.09,0.05,0.02,31336,
benchmark_0468,1.20,1.13,0.05,149672,,,,,11.84,11.54,0.22,718384,0.09,0.05,0.02,31420,
benchmark_0305,1.33,1.24,0.06,154020,,,,,11.54,11.26,0.24,720072,0.10,0.06,0.02,31356,
benchmark_0320,1.25,1.17,0.05,141008,,,,,11.81,11.52,0.25,699408,0.10,0.05,0.02,31364,
benchmark_0474,1.24,1.15,0.05,151376,,,,,11.42,11.16,0.21,712740,0.08,0.06,0.01,31276,
benchmark_0141,1.30,1.22,0.06,154328,,,,,16.56,16.25,0.24,695796,0.10,0.06,0.02,31348,
benchmark_0254,1.26,1.18,0.06,148436,,,,,12.12,11.77,0.26,724260,0.09,0.06,0.02,31284,
benchmark_0272,1.18,1.11,0.05,153904,,,,,11.65,11.32,0.26,722192,0.09,0.05,0.02,31356,
benchmark_0080,1.21,1.14,0.04,144748,,,,,11.61,11.30,0.24,707016,0.09,0.05,0.02,31364,
benchmark_0031,1.27,1.19,0.05,140260,,,,,11.94,11.58,0.27,706800,0.09,0.06,0.01,31336,
benchmark_0168,1.22,1.13,0.05,144948,,,,,11.94,11.63,0.24,700780,0.10,0.05,0.02,31352,
benchmark_0072,1.25,1.18,0.05,140600,,,,,11.78,11.42,0.29,715620,0.09,0.06,0.01,31384,
benchmark_0440,1.24,1.15,0.06,141504,,,,,11.70,11.36,0.25,724528,0.08,0.06,0.01,31328,
benchmark_0163,1.33,1.19,0.05,140632,,,,,8.45,8.07,0.22,680484,0.10,0.06,0.01,31344,
benchmark_0070,1.21,1.13,0.06,142684,,,,,11.93,11.47,0.24,727596,0.09,0.06,0.02,31368,
benchmark_0398,1.22,1.14,0.05,140428,,,,,12.08,11.78,0.23,708052,0.09,0.06,0.01,31448,
benchmark_0213,1.33,1.25,0.05,154144,,,,,11.71,11.38,0.23,704720,0.09,0.05,0.02,31396,
benchmark_0493,1.23,1.15,0.05,140432,,,,,12.08,11.43,0.25,718052,0.10,0.06,0.02,31356,
benchmark_0393,1.34,1.25,0.06,152500,,,,,11.69,11.33,0.26,706512,0.10,0.06,0.01,31352,
benchmark_0013,1.35,1.26,0.05,147232,,,,,11.66,11.33,0.23,712148,0.09,0.06,0.02,31324,
benchmark_0464,1.24,1.16,0.05,140824,,,,,12.52,11.22,0.26,702032,0.09,0.06,0.02,31500,
benchmark_0003,1.29,1.22,0.04,141084,,,,,7.50,6.65,0.22,680716,0.09,0.06,0.01,31340,
benchmark_0275,1.27,1.17,0.05,139884,,,,,11.93,11.55,0.26,720864,0.10,0.06,0.02,31368,
benchmark_0129,1.23,1.16,0.05,141356,,,,,12.04,11.67,0.27,718232,0.09,0.05,0.02,31368,
benchmark_0309,1.28,1.18,0.06,140132,,,,,20.47,20.09,0.28,730540,0.09,0.05,0.02,31328,
benchmark_0436,1.22,1.14,0.06,145988,,,,,18.55,18.15,0.29,701328,0.08,0.05,0.02,31340,
benchmark_0248,1.35,1.26,0.06,152436,,,,,8.48,8.18,0.20,681032,0.09,0.05,0.01,31332,
benchmark_0388,1.40,1.32,0.06,152280,,,,,12.74,11.79,0.25,705340,0.09,0.05,0.02,31288,
benchmark_0201,1.35,1.25,0.07,150176,,,,,15.04,14.69,0.24,705500,0.09,0.05,0.02,31340,
benchmark_0235,1.22,1.15,0.05,143104,,,,,12.15,11.33,0.26,711396,0.09,0.05,0.02,31304,
benchmark_0499,1.32,1.23,0.06,150512,,,,,,,,,0.08,0.05,0.01,31412,
benchmark_0451,1.25,1.19,0.04,140056,,,,,12.72,12.01,0.28,708308,0.11,0.06,0.01,31284,
benchmark_0378,1.26,1.18,0.05,142752,,,,,9.09,8.28,0.20,678220,0.09,0.05,0.02,31344,
benchmark_0342,1.03,0.95,0.05,143240,,,,,12.09,11.43,0.25,727948,0.10,0.05,0.02,31380,
benchmark_0182,1.37,1.28,0.06,154196,,,,,16.97,16.24,0.25,711968,0.10,0.06,0.02,31400,
benchmark_0083,1.29,1.19,0.06,140428,,,,,11.91,11.29,0.22,720288,0.10,0.05,0.02,31340,
benchmark_0065,1.25,1.17,0.06,144960,,,,,8.19,7.62,0.23,682644,0.09,0.05,0.02,31340,
benchmark_0061,1.18,1.11,0.05,144344,,,,,12.60,11.94,0.24,712844,0.09,0.06,0.01,31364,
benchmark_0225,1.27,1.20,0.06,147232,,,,,18.84,18.35,0.25,702496,0.09,0.05,0.02,31304,
benchmark_0209,1.32,1.22,0.07,146860,,,,,12.25,11.63,0.24,713000,0.09,0.05,0.02,31336,
benchmark_0340,1.38,1.29,0.06,147180,,,,,12.11,11.49,0.25,715608,0.09,0.06,0.01,31408,
benchmark_0312,1.29,1.22,0.05,146988,,,,,12.38,11.68,0.25,714464,0.09,0.05,0.02,31388,
benchmark_0444,1.26,1.18,0.06,148472,,,,,12.27,11.69,0.23,697776,0.09,0.06,0.01,31312,
benchmark_0376,1.30,1.23,0.04,146792,,,,,11.77,11.37,0.24,708292,0.09,0.05,0.02,31332,
benchmark_0140,1.30,1.17,0.05,142352,,,,,12.38,11.76,0.25,732060,0.08,0.05,0.02,31476,
benchmark_0041,1.28,1.20,0.05,145104,,,,,20.69,19.86,0.29,732568,0.09,0.05,0.02,31368,
benchmark_0242,1.30,1.21,0.05,144412,,,,,16.15,15.28,0.29,715196,0.08,0.05,0.01,31388,
benchmark_0221,1.30,1.19,0.07,147348,,,,,11.90,11.49,0.22,703552,0.10,0.05,0.02,31420,
benchmark_0379,1.38,1.27,0.08,151484,,,,,12.93,11.69,0.26,737496,0.10,0.06,0.02,31388,
benchmark_0356,1.33,1.25,0.06,152216,,,,,12.55,11.72,0.23,715416,0.09,0.05,0.02,31364,
benchmark_0434,1.28,1.20,0.06,148632,,,,,7.94,7.28,0.24,680524,0.08,0.05,0.02,31348,
benchmark_0411,1.25,1.17,0.05,140276,,,,,12.48,11.61,0.28,728672,0.09,0.06,0.01,31300,
benchmark_0110,1.36,1.26,0.06,153436,,,,,12.74,12.50,0.20,716416,0.09,0.06,0.02,31336,
benchmark_0277,1.26,1.18,0.05,146380,,,,,12.49,11.40,0.21,716192,0.09,0.06,0.02,31500,
benchmark_0301,1.25,1.17,0.06,148864,,,,,11.87,11.24,0.24,704760,0.10,0.06,0.01,31304,
benchmark_0291,1.30,1.23,0.05,148608,,,,,12.50,11.74,0.22,714272,0.08,0.05,0.02,31272,
benchmark_0446,1.24,1.14,0.05,143060,,,,,12.22,11.47,0.24,716252,0.10,0.06,0.02,31348,
