,bass,,,,cvc5,,,,ostrich,,,,z3-noodler
filename,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem
01_track_130,0.70,0.64,0.05,62784,0.03,0.01,0.01,7296,1.65,1.55,0.09,212044,0.05,0.03,0.01,24452,
01_track_131,,,,,0.04,0.02,0.01,8000,59.01,58.44,0.42,776052,0.07,0.05,0.01,28196,
01_track_132,2.06,1.96,0.09,235884,0.05,0.01,0.01,7996,101.90,100.63,1.01,899876,0.06,0.04,0.01,28048,
01_track_133,31.90,31.55,0.25,844388,0.04,0.02,0.00,8060,2.86,2.71,0.13,256172,0.07,0.05,0.01,28304,
01_track_134,,,,,0.03,0.01,0.00,7684,48.01,47.48,0.40,788588,0.05,0.03,0.01,24492,
01_track_135,,,,,,,,,5.24,5.00,0.21,328784,0.28,0.15,0.03,57848,
01_track_136,,,,,0.05,0.01,0.00,7280,9.81,9.50,0.27,718168,0.05,0.03,0.01,24456,
01_track_137,,,,,0.04,0.02,0.00,7972,97.82,97.07,0.49,786612,0.06,0.04,0.01,27928,
01_track_138,0.90,0.82,0.07,83000,0.04,0.02,0.00,7844,2.92,2.79,0.10,268612,0.06,0.04,0.01,27752,
01_track_139,8.83,8.31,0.47,672844,0.04,0.02,0.00,8084,5.71,5.40,0.27,557416,0.08,0.04,0.01,28016,
01_track_14,0.59,0.54,0.04,63520,0.03,0.02,0.00,7620,1.61,1.48,0.12,203960,0.05,0.04,0.01,27304,
01_track_140,0.58,0.52,0.05,59288,0.06,0.03,0.01,8972,2.29,2.12,0.15,232816,0.06,0.05,0.01,27900,
01_track_141,0.58,0.52,0.04,64176,0.05,0.03,0.00,8900,1.96,1.86,0.09,217204,0.06,0.04,0.01,27648,
01_track_142,3.14,2.99,0.12,389028,0.02,0.01,0.00,7288,20.86,20.32,0.48,758600,0.05,0.04,0.00,24468,
01_track_143,,,,,0.04,0.01,0.01,7992,10.47,10.10,0.32,708440,0.10,0.04,0.01,28048,
01_track_144,0.80,0.73,0.04,91516,0.03,0.02,0.00,7548,21.61,20.96,0.58,729336,0.05,0.03,0.01,24468,
01_track_145,0.46,0.42,0.03,64064,0.04,0.02,0.00,8156,1.85,1.74,0.09,212964,0.06,0.04,0.01,27544,
01_track_146,0.56,0.51,0.04,69540,0.04,0.01,0.01,7292,1.62,1.52,0.09,209892,0.05,0.04,0.01,24452,
01_track_147,1.04,0.94,0.07,91192,0.04,0.01,0.00,7876,3.14,3.00,0.12,264088,0.08,0.04,0.01,27772,
01_track_148,,,,,0.04,0.02,0.00,8120,68.92,67.89,0.84,774260,0.08,0.05,0.01,27744,
01_track_149,0.71,0.65,0.05,63700,0.05,0.02,0.00,7976,4.60,4.43,0.13,290064,0.05,0.03,0.02,27824,
01_track_15,,,,,0.04,0.01,0.00,7848,29.43,28.96,0.38,751284,0.06,0.04,0.01,27716,
01_track_150,4.76,4.49,0.25,450512,0.05,0.02,0.00,7956,2.02,1.88,0.11,211928,0.06,0.03,0.02,27596,
01_track_151,1.79,1.66,0.09,191216,0.04,0.01,0.01,7856,5.05,4.83,0.20,570060,0.06,0.04,0.01,27792,
01_track_152,2.02,1.86,0.12,181008,0.04,0.01,0.01,7296,1.79,1.64,0.14,204100,0.05,0.03,0.01,24472,
01_track_153,1.33,1.22,0.08,132960,0.03,0.02,0.00,7920,3.73,3.60,0.10,295068,0.06,0.04,0.01,27780,
01_track_154,0.52,0.47,0.04,61100,0.04,0.01,0.00,7640,1.82,1.69,0.12,202844,0.05,0.03,0.01,27160,
01_track_155,,,,,0.03,0.01,0.00,7284,9.23,8.94,0.26,701616,0.05,0.03,0.01,24456,
01_track_156,2.21,2.08,0.09,226536,0.04,0.01,0.00,7856,7.99,7.63,0.33,697100,0.06,0.04,0.01,27896,
01_track_157,,,,,0.04,0.01,0.00,7576,21.78,21.40,0.31,728016,0.05,0.03,0.01,24484,
01_track_158,,,,,0.03,0.01,0.01,7996,2.46,2.33,0.10,258716,0.06,0.04,0.01,27616,
01_track_159,,,,,0.05,0.02,0.00,8496,,,,,0.06,0.04,0.01,28140,
01_track_16,,,,,0.05,0.02,0.00,8532,5.13,4.92,0.19,335368,0.07,0.04,0.02,28596,
01_track_160,0.82,0.74,0.06,72404,0.03,0.01,0.01,7288,1.82,1.71,0.10,207236,0.05,0.03,0.01,24464,
01_track_161,12.96,12.44,0.47,661648,0.05,0.01,0.01,7940,,,,,0.06,0.04,0.01,27964,
01_track_162,,,,,0.04,0.02,0.00,8320,3.78,3.60,0.17,269228,0.06,0.04,0.01,27932,
01_track_163,,,,,0.05,0.01,0.01,7736,3.66,3.48,0.16,250424,0.06,0.04,0.01,27336,
01_track_164,0.91,0.85,0.05,85864,0.04,0.01,0.00,7460,8.01,7.76,0.21,628148,0.05,0.04,0.01,24468,
01_track_165,1.27,1.19,0.06,125820,0.05,0.01,0.00,7860,8.80,8.35,0.41,710028,0.06,0.04,0.01,27836,
01_track_166,1.51,1.43,0.06,183012,0.04,0.02,0.00,7956,33.44,32.58,0.76,771284,0.06,0.05,0.01,28004,
01_track_167,0.77,0.71,0.05,81568,0.05,0.02,0.00,8268,1.80,1.65,0.14,202004,0.05,0.04,0.01,27752,
01_track_168,2.90,2.69,0.18,259576,0.04,0.01,0.00,7276,19.60,19.02,0.51,715192,0.05,0.03,0.01,24456,
01_track_169,1.63,1.51,0.09,149888,0.04,0.01,0.01,8036,2.72,2.58,0.12,257648,0.06,0.04,0.01,27968,
01_track_17,,,,,,,,,10.41,10.15,0.23,708196,0.06,0.04,0.01,28112,
01_track_170,2.53,2.38,0.13,197388,0.04,0.01,0.00,7288,1.86,1.70,0.14,203988,0.05,0.03,0.01,24456,
01_track_171,1.37,1.25,0.09,123828,0.04,0.01,0.00,7516,29.37,28.95,0.34,762064,0.05,0.03,0.01,24476,
01_track_172,1.24,1.18,0.05,118456,0.04,0.02,0.00,7856,3.97,3.82,0.13,260664,0.06,0.04,0.01,27716,
01_track_173,1.61,1.47,0.11,152868,0.04,0.01,0.00,7864,40.63,39.59,0.93,758048,0.06,0.05,0.01,27884,
01_track_174,,,,,,,,,5.90,5.64,0.23,653992,0.07,0.05,0.02,28324,
01_track_175,1.34,1.24,0.07,122696,0.03,0.01,0.00,7296,1.69,1.59,0.09,212024,0.05,0.04,0.01,24468,
01_track_176,0.64,0.58,0.05,65316,0.03,0.01,0.00,6336,1.90,1.79,0.10,216228,0.05,0.03,0.01,24464,
01_track_177,,,,,0.04,0.01,0.01,8052,,,,,0.06,0.05,0.01,28184,
01_track_178,,,,,0.04,0.02,0.00,8332,,,,,0.09,0.07,0.02,29232,
01_track_179,,,,,0.03,0.02,0.00,7520,28.08,27.70,0.31,745368,0.05,0.04,0.01,24464,
01_track_18,12.34,12.10,0.20,662020,0.04,0.01,0.01,7600,18.67,18.28,0.33,736060,0.05,0.03,0.01,24480,
01_track_180,1.32,1.22,0.08,150016,0.03,0.01,0.01,7296,1.64,1.53,0.09,211696,0.05,0.03,0.01,24464,
01_track_181,1.11,1.04,0.05,107308,0.04,0.01,0.00,7516,29.84,29.02,0.73,753264,0.05,0.03,0.01,24464,
01_track_182,0.94,0.87,0.06,89536,0.05,0.02,0.00,8156,4.72,4.55,0.13,273772,0.06,0.04,0.01,27956,
01_track_183,3.19,2.98,0.19,275160,0.04,0.01,0.01,7528,21.80,21.43,0.30,736844,0.05,0.03,0.01,24480,
01_track_184,2.21,2.02,0.16,226648,0.04,0.02,0.00,8032,,,,,0.06,0.04,0.01,27920,
01_track_185,0.85,0.80,0.04,84644,0.04,0.01,0.00,7296,1.60,1.50,0.08,209312,0.05,0.03,0.01,24464,
01_track_186,1.32,1.23,0.05,118436,0.05,0.02,0.00,8060,31.49,31.04,0.36,746564,0.06,0.04,0.02,28144,
01_track_187,1.26,1.16,0.07,116516,0.05,0.02,0.00,8260,2.61,2.49,0.10,221680,0.06,0.04,0.01,27544,
01_track_188,,,,,0.05,0.03,0.00,8648,,,,,0.08,0.05,0.02,29816,
01_track_189,,,,,0.07,0.04,0.01,9352,2.95,2.80,0.13,266528,0.06,0.04,0.01,27552,
01_track_19,0.73,0.68,0.04,89764,0.04,0.01,0.00,7516,4.42,4.29,0.11,265516,0.05,0.03,0.01,24476,
01_track_190,0.77,0.70,0.04,76784,0.05,0.01,0.00,7544,8.51,8.21,0.27,703884,0.05,0.04,0.01,24468,
01_track_191,,,,,0.04,0.02,0.00,8092,3.54,3.38,0.13,268412,0.06,0.04,0.01,27516,
01_track_192,12.42,11.84,0.52,653580,0.05,0.01,0.00,7264,1.99,1.89,0.09,216776,0.05,0.03,0.01,24456,
01_track_193,0.60,0.54,0.05,59384,0.03,0.01,0.00,6316,1.43,1.34,0.08,185196,0.05,0.03,0.00,24444,
01_track_194,,,,,0.06,0.03,0.00,8964,2.38,2.22,0.12,253852,0.06,0.04,0.01,28180,
01_track_195,0.83,0.76,0.05,80444,0.04,0.01,0.00,7852,1.89,1.78,0.10,217208,0.05,0.03,0.01,27716,
01_track_196,1.07,0.98,0.07,98444,0.03,0.01,0.00,7512,21.10,20.68,0.35,739076,0.05,0.03,0.01,24476,
01_track_197,1.22,1.16,0.05,125960,0.07,0.01,0.00,7508,26.10,25.72,0.31,768328,0.05,0.03,0.01,24480,
01_track_198,,,,,0.05,0.01,0.01,8240,27.09,26.67,0.35,752560,0.10,0.08,0.01,30624,
01_track_199,,,,,0.04,0.02,0.01,8212,2.61,2.46,0.10,223756,0.06,0.04,0.01,27868,
01_track_2,0.57,0.52,0.04,63836,0.04,0.02,0.00,7840,2.16,2.05,0.09,217396,0.05,0.04,0.01,27372,
01_track_20,,,,,0.03,0.01,0.00,7812,3.48,3.30,0.15,272784,0.05,0.03,0.01,27280,
01_track_200,0.61,0.54,0.05,58588,0.03,0.01,0.00,6328,1.80,1.70,0.08,211208,0.05,0.03,0.01,24456,
01_track_21,1.11,1.04,0.04,109176,0.05,0.01,0.00,7508,20.27,19.90,0.30,755920,0.05,0.03,0.01,24476,
01_track_22,0.75,0.70,0.03,91412,0.04,0.02,0.00,8172,5.20,5.03,0.14,293020,0.06,0.04,0.01,27768,
01_track_23,,,,,0.06,0.01,0.01,7932,96.12,94.59,0.79,793532,0.05,0.04,0.01,27760,
01_track_24,1.66,1.55,0.07,166852,0.07,0.01,0.01,7928,4.42,4.25,0.15,384736,0.06,0.04,0.02,27892,
01_track_25,,,,,0.05,0.02,0.00,8412,3.32,3.17,0.13,275592,0.07,0.05,0.01,28816,
01_track_26,87.30,86.74,0.29,661892,0.04,0.02,0.01,8116,2.42,2.29,0.11,221076,0.06,0.04,0.01,27520,
01_track_27,0.73,0.65,0.05,70968,0.04,0.01,0.00,7516,4.36,4.21,0.13,260648,0.05,0.03,0.01,24464,
01_track_28,,,,,0.04,0.02,0.00,8276,35.91,35.42,0.39,767420,0.07,0.05,0.01,28288,
01_track_29,1.56,1.44,0.10,141112,0.05,0.02,0.00,7860,8.16,7.71,0.41,702560,0.06,0.04,0.01,27844,
01_track_3,,,,,0.04,0.01,0.00,7720,8.50,8.10,0.37,671328,0.06,0.03,0.02,27408,
01_track_30,2.43,2.22,0.19,379172,0.04,0.02,0.01,8080,3.75,3.54,0.18,247616,0.05,0.03,0.01,27280,
01_track_31,,,,,0.04,0.01,0.01,7444,4.06,3.92,0.12,262656,0.05,0.03,0.01,24468,
01_track_32,1.31,1.21,0.08,109500,0.04,0.01,0.00,7860,2.43,2.28,0.13,260572,0.06,0.04,0.01,27736,
01_track_33,,,,,0.04,0.01,0.01,8068,3.40,3.24,0.14,265880,0.06,0.04,0.01,28228,
01_track_34,1.03,0.96,0.04,98908,0.04,0.02,0.00,8012,2.69,2.49,0.17,254028,0.06,0.04,0.01,27708,
01_track_35,,,,,0.07,0.04,0.01,9372,28.08,27.60,0.39,757700,0.06,0.04,0.01,28088,
01_track_36,,,,,0.04,0.02,0.01,8248,,,,,0.07,0.04,0.02,28344,
01_track_37,1.18,1.07,0.08,112832,0.03,0.01,0.01,7516,22.76,22.33,0.36,764660,0.05,0.03,0.01,24476,
01_track_38,2.09,1.92,0.15,207680,0.04,0.02,0.00,8076,2.83,2.70,0.10,259752,0.06,0.05,0.00,28116,
01_track_39,,,,,0.04,0.02,0.00,7964,63.85,62.97,0.72,814728,0.06,0.04,0.01,27956,
01_track_4,0.81,0.73,0.06,70284,0.03,0.01,0.01,7708,2.08,1.99,0.08,215632,0.05,0.04,0.01,27252,
01_track_40,1.20,1.15,0.05,150760,0.04,0.02,0.00,7884,3.28,3.13,0.12,284892,0.06,0.04,0.01,27736,
01_track_41,,,,,0.04,0.01,0.00,7296,23.87,23.29,0.52,738320,0.05,0.03,0.01,24472,
01_track_42,,,,,,,,,5.56,5.36,0.17,449932,0.06,0.05,0.01,29140,
01_track_43,,,,,,,,,30.21,29.46,0.66,768324,0.10,0.08,0.01,33832,
01_track_44,0.60,0.53,0.05,66064,0.02,0.01,0.00,6320,1.41,1.29,0.11,177920,0.05,0.03,0.01,24444,
01_track_45,1.25,1.14,0.09,124792,0.04,0.02,0.00,7464,30.15,29.25,0.81,827420,0.05,0.03,0.01,24476,
01_track_46,,,,,0.05,0.02,0.00,8112,10.19,9.90,0.25,706416,0.06,0.04,0.01,27804,
01_track_47,1.70,1.60,0.07,176008,0.05,0.02,0.01,8068,2.63,2.50,0.12,252844,0.06,0.04,0.02,28172,
01_track_48,0.92,0.83,0.07,85412,0.04,0.01,0.01,7424,2.39,2.27,0.10,219588,0.05,0.03,0.01,24468,
01_track_49,0.79,0.72,0.06,73492,0.04,0.01,0.00,7296,1.62,1.51,0.09,218764,0.05,0.04,0.01,24452,
01_track_5,0.97,0.90,0.05,90500,0.04,0.01,0.01,7516,19.35,19.00,0.30,737372,0.05,0.04,0.01,24476,
01_track_50,,,,,,,,,,,,,0.15,0.12,0.02,49428,
01_track_51,1.11,1.02,0.06,113304,0.03,0.01,0.00,7516,24.06,23.59,0.40,749216,0.05,0.03,0.01,24476,
01_track_52,1.40,1.27,0.11,133192,0.04,0.01,0.00,7300,1.74,1.64,0.08,213364,0.04,0.03,0.01,24464,
01_track_53,,,,,0.08,0.06,0.00,10196,4.57,4.36,0.18,399680,0.06,0.04,0.01,28392,
01_track_54,,,,,0.04,0.02,0.00,7952,23.68,23.26,0.35,760548,0.06,0.03,0.02,28112,
01_track_55,,,,,0.04,0.02,0.01,8184,5.14,4.93,0.19,479644,0.14,0.09,0.05,39132,
01_track_56,1.72,1.63,0.06,186880,0.03,0.02,0.00,7916,3.27,3.11,0.14,279880,0.06,0.04,0.01,27828,
01_track_57,,,,,0.04,0.01,0.01,7516,10.36,9.99,0.33,723772,0.05,0.04,0.01,24480,
01_track_58,1.28,1.19,0.07,140728,0.05,0.01,0.01,7856,4.12,3.97,0.13,343668,0.06,0.05,0.01,27864,
01_track_59,,,,,0.05,0.02,0.00,8308,5.10,4.91,0.15,325932,0.06,0.04,0.01,27916,
01_track_6,,,,,0.06,0.03,0.00,9072,5.37,5.15,0.19,483292,0.06,0.05,0.01,28824,
01_track_60,,,,,0.05,0.02,0.01,8280,2.73,2.61,0.11,250488,0.07,0.04,0.01,27852,
01_track_61,1.46,1.36,0.09,139076,0.04,0.01,0.00,7284,2.09,1.97,0.10,250232,0.05,0.04,0.00,24456,
01_track_62,0.76,0.71,0.04,95012,0.04,0.01,0.00,7292,1.61,1.51,0.08,213372,0.05,0.03,0.02,24468,
01_track_63,1.62,1.51,0.09,154792,0.04,0.02,0.00,7932,3.97,3.80,0.15,347076,0.06,0.04,0.01,27996,
01_track_64,,,,,0.05,0.02,0.00,8256,59.85,59.16,0.54,766252,0.06,0.04,0.01,27740,
01_track_65,1.52,1.39,0.10,155472,0.05,0.01,0.01,7920,3.23,3.08,0.13,277876,0.06,0.03,0.02,27768,
01_track_66,0.91,0.82,0.06,82808,0.04,0.01,0.00,7840,6.60,6.38,0.18,470260,0.05,0.03,0.01,27696,
01_track_67,3.44,3.28,0.15,357996,0.04,0.02,0.00,7964,7.28,6.99,0.27,712932,0.06,0.04,0.01,28052,
01_track_68,,,,,0.03,0.01,0.00,7284,10.26,9.88,0.34,707312,0.05,0.04,0.01,24468,
01_track_69,,,,,0.04,0.03,0.00,8784,9.25,8.96,0.26,718556,0.07,0.05,0.01,29912,
01_track_7,1.65,1.52,0.09,129896,0.04,0.02,0.00,7920,6.23,5.93,0.28,695776,0.06,0.03,0.01,27984,
01_track_70,,,,,0.04,0.02,0.00,7880,105.08,103.98,0.83,1170824,0.06,0.04,0.01,27724,
01_track_71,0.58,0.52,0.05,64352,0.06,0.03,0.01,8928,2.41,2.25,0.14,241400,0.06,0.04,0.01,28228,
01_track_72,,,,,0.04,0.02,0.00,8024,8.91,8.61,0.26,711380,0.06,0.04,0.01,28124,
01_track_73,,,,,0.03,0.02,0.00,7284,11.56,11.17,0.34,708784,0.05,0.03,0.01,24472,
01_track_74,1.61,1.50,0.10,163168,0.03,0.02,0.00,7860,6.44,6.08,0.33,699092,0.06,0.04,0.01,27956,
01_track_75,,,,,0.04,0.01,0.00,7284,3.78,3.62,0.13,278744,0.05,0.03,0.01,24456,
01_track_76,0.62,0.57,0.04,67828,0.04,0.01,0.00,7488,4.71,4.52,0.16,281820,0.05,0.03,0.01,24468,
01_track_77,,,,,0.05,0.03,0.00,8720,4.60,4.45,0.13,279912,0.13,0.08,0.03,36740,
01_track_78,0.62,0.58,0.04,73564,0.02,0.01,0.01,7296,1.71,1.59,0.09,209184,0.05,0.03,0.01,24464,
01_track_79,,,,,0.03,0.01,0.00,7516,10.60,10.30,0.26,712316,0.05,0.03,0.01,24476,
01_track_8,,,,,0.04,0.02,0.00,7968,3.28,3.10,0.15,253296,0.06,0.04,0.01,27504,
01_track_80,45.63,45.24,0.27,671692,0.04,0.02,0.00,7888,7.30,7.06,0.21,593596,0.06,0.04,0.02,27588,
01_track_81,1.88,1.72,0.14,168396,0.04,0.01,0.01,7772,9.82,9.48,0.30,717252,0.06,0.04,0.01,27796,
01_track_82,,,,,,,,,3.83,3.69,0.12,274188,0.06,0.04,0.01,28088,
01_track_83,0.61,0.56,0.04,68480,0.04,0.01,0.00,7280,1.70,1.59,0.10,212732,0.05,0.03,0.01,24452,
01_track_84,0.98,0.91,0.05,97952,0.04,0.01,0.00,7844,3.11,2.97,0.12,263344,0.06,0.04,0.01,27752,
01_track_85,,,,,0.03,0.02,0.00,7484,9.80,9.44,0.31,717364,0.05,0.03,0.01,24468,
01_track_86,0.79,0.73,0.04,80136,0.05,0.01,0.00,7512,28.42,27.87,0.48,748972,0.05,0.04,0.01,24464,
01_track_87,,,,,0.04,0.01,0.01,8028,4.21,4.07,0.12,290440,0.06,0.04,0.01,28044,
01_track_88,4.24,4.03,0.18,277904,0.10,0.02,0.00,7948,4.10,3.92,0.16,358932,0.06,0.04,0.01,27916,
01_track_89,0.66,0.61,0.05,68812,0.03,0.01,0.01,7292,1.77,1.66,0.10,210824,0.05,0.03,0.02,24452,
01_track_9,1.15,1.08,0.04,108560,0.04,0.01,0.01,7844,5.96,5.65,0.28,571936,0.06,0.04,0.01,27840,
01_track_90,0.89,0.83,0.05,88416,0.02,0.01,0.00,7516,22.63,22.24,0.32,773908,0.05,0.04,0.01,24476,
01_track_91,,,,,0.04,0.01,0.00,7288,10.20,9.83,0.34,723388,0.05,0.03,0.01,24456,
01_track_92,,,,,0.04,0.01,0.01,7452,21.11,20.70,0.35,721976,0.05,0.04,0.01,24468,
01_track_93,,,,,0.04,0.01,0.01,7284,26.63,26.17,0.39,753348,0.05,0.03,0.01,24460,
01_track_94,1.87,1.77,0.07,165508,0.03,0.01,0.01,7288,1.94,1.79,0.13,208216,0.05,0.04,0.01,24468,
01_track_95,,,,,0.04,0.01,0.00,7812,4.27,4.09,0.15,317688,0.05,0.03,0.01,27212,
01_track_96,0.76,0.68,0.06,81148,0.05,0.01,0.01,8064,2.76,2.63,0.11,261608,0.06,0.04,0.01,27992,
01_track_97,0.96,0.89,0.04,96260,0.04,0.01,0.00,7648,2.01,1.91,0.09,216356,0.06,0.04,0.01,27620,
01_track_98,1.72,1.59,0.11,166616,0.04,0.01,0.00,7508,10.34,10.00,0.30,714044,0.05,0.04,0.00,24480,
01_track_99,1.21,1.11,0.08,97464,0.04,0.01,0.01,7520,29.07,28.51,0.47,762704,0.05,0.04,0.00,24480,
02_track_1,,,,,,,,,5.68,5.46,0.17,337212,0.09,0.06,0.02,33272,
02_track_2,,,,,,,,,,,,,1.82,1.57,0.24,272792,
02_track_3,,,,,,,,,,,,,15.92,13.90,1.97,1684552,
02_track_4,,,,,,,,,,,,,,,,,
02_track_5,,,,,,,,,3.89,3.73,0.14,271220,0.06,0.04,0.01,27888,
02_track_6,,,,,,,,,69.61,68.19,0.91,780440,0.29,0.23,0.05,66068,
02_track_7,,,,,,,,,,,,,,,,,
02_track_8,17.52,16.82,0.65,651844,0.06,0.02,0.00,8444,2.19,2.09,0.09,214608,0.06,0.04,0.01,27412,
02_track_9,,,,,,,,,,,,,,,,,
03_track_1,,,,,0.06,0.03,0.00,8176,2.36,2.24,0.11,233748,0.05,0.03,0.01,24208,
03_track_10,1.03,0.91,0.10,90320,0.08,0.04,0.00,8176,1.95,1.84,0.09,207396,0.05,0.03,0.01,24212,
03_track_100,,,,,0.04,0.02,0.00,7992,2.13,2.01,0.10,245688,0.06,0.03,0.02,27456,
03_track_101,,,,,0.04,0.02,0.01,8032,2.52,2.39,0.12,251192,0.06,0.04,0.01,27484,
03_track_102,3.17,2.83,0.31,514412,0.04,0.02,0.01,8020,2.16,2.02,0.12,213224,0.06,0.04,0.01,27548,
03_track_103,55.55,54.56,0.84,661408,0.04,0.02,0.00,7596,1.83,1.71,0.10,211748,0.06,0.04,0.01,27228,
03_track_104,0.73,0.67,0.04,65036,0.04,0.01,0.00,7800,1.81,1.69,0.10,211080,0.06,0.04,0.01,27304,
03_track_105,0.64,0.59,0.04,72368,0.05,0.01,0.00,7800,1.84,1.71,0.11,211012,0.05,0.04,0.01,27300,
03_track_106,0.75,0.68,0.05,71184,0.04,0.01,0.01,7800,1.90,1.76,0.13,206020,0.05,0.04,0.00,27300,
03_track_107,1.16,1.06,0.07,115784,0.05,0.02,0.00,7956,2.10,1.97,0.11,216408,0.05,0.04,0.01,27400,
03_track_108,0.99,0.92,0.05,103828,0.04,0.02,0.00,7936,1.98,1.87,0.10,216708,0.05,0.03,0.01,27344,
03_track_109,,,,,0.05,0.03,0.01,8780,22.50,22.06,0.37,768268,0.06,0.05,0.01,27768,
03_track_11,0.69,0.63,0.04,69324,0.06,0.03,0.00,9232,1.39,1.30,0.08,183452,0.05,0.04,0.01,26020,
03_track_110,,,,,,,,,2.24,2.11,0.12,206192,0.06,0.04,0.01,27436,
03_track_111,,,,,0.05,0.02,0.01,8176,2.32,2.22,0.08,219776,0.05,0.03,0.02,27464,
03_track_112,0.78,0.70,0.06,72476,0.05,0.02,0.00,8384,2.25,2.14,0.09,225604,0.06,0.04,0.01,28088,
03_track_113,0.59,0.53,0.05,58212,0.06,0.03,0.00,8796,21.02,20.63,0.32,741820,0.05,0.04,0.01,27816,
03_track_114,0.60,0.55,0.04,66432,0.03,0.01,0.01,8040,2.11,1.97,0.13,208848,0.05,0.03,0.01,27488,
03_track_115,0.51,0.46,0.04,59540,0.05,0.03,0.00,8492,2.39,2.28,0.09,229436,0.06,0.04,0.01,27908,
